0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.2,-0.1,0.1,-0.28,-0.12,0.24,0.04,0.1,-0.06,-0.1,0.04,-0.02,-0.04,0.04,0.08,0.0,-0.04,-0.04,0.12,0.16,0.04,-0.06,0.06,-0.08,-0.06,-0.1,-0.2,4.313054256536601,4.889361847837284,4.459291714738793,4.317247157821814,5.715080998389411
1.0,1.0,1.0,0.0,0.12,-0.04,-0.24,-0.14,0.1,-0.04,-0.1,-0.06,-0.02,-0.08,0.06,0.02,0.16,-0.1,-0.18,0.14,-0.04,-0.08,-0.28,0.0,-0.02,0.36,-0.02,-0.16,-0.02,0.18,4.495979616004673,5.318195446841405,6.02807193073264,5.310712292777217,6.858104453373616
1.0,1.0,1.0,0.18,0.0,0.22,-0.22,0.02,0.12,-0.1,-0.02,-0.16,0.02,-0.08,-0.06,-0.06,0.08,-0.18,0.08,-0.14,0.02,0.08,-0.06,-0.14,0.2,-0.12,-0.12,0.02,-0.04,0.06,5.031903134768202,5.934843102591236,5.352211097990282,4.212730497314967,5.828389609996629
1.0,1.0,1.0,0.3,0.08,0.06,-0.16,-0.06,0.02,-0.1,-0.02,0.04,0.0,0.14,0.02,-0.18,-0.1,0.04,-0.02,0.18,0.0,0.08,-0.14,0.26,-0.08,0.2,-0.08,0.1,0.14,0.0,4.41989706265819,5.955541477209733,6.145528949794402,5.23474061640516,3.0203883187302463
1.0,1.0,1.0,0.16,0.16,-0.08,-0.18,-0.26,0.16,-0.1,0.02,-0.24,-0.1,0.02,0.0,-0.06,0.14,-0.28,0.12,0.1,0.06,0.0,0.12,-0.04,0.08,0.14,-0.06,-0.04,0.16,0.12,6.065093153300919,4.799960226977109,5.65445022504118,5.837672469810923,4.632377286903703
1.0,1.0,1.0,0.16,0.12,0.04,-0.04,-0.24,0.04,-0.12,-0.02,-0.02,-0.1,-0.04,-0.1,-0.02,-0.08,0.06,0.06,-0.06,-0.16,0.2,0.04,-0.12,-0.04,-0.06,0.1,0.0,0.0,-0.12,5.448344805539921,3.9749776965958263,4.978166229714596,5.2871040691456805,3.5775302282458123
1.0,1.0,1.0,0.08,0.06,0.1,-0.18,0.06,-0.04,0.0,-0.04,0.12,-0.02,-0.06,0.16,0.18,-0.1,0.2,-0.14,0.12,0.02,0.0,0.06,0.06,0.06,0.0,-0.14,-0.28,0.02,0.02,5.936776034261767,4.824530510661079,4.991476631966547,6.206272775797858,5.260767449233093
1.0,1.0,1.0,0.22,0.2,0.02,0.1,-0.16,-0.06,-0.06,-0.14,0.08,-0.04,0.1,0.06,0.1,0.06,0.04,0.02,0.08,0.06,-0.08,0.08,0.04,-0.14,0.2,0.14,0.0,0.02,0.1,3.9082548154623735,5.800980880463602,5.093606367896492,3.799579731380293,5.155419269476981
1.0,1.0,1.0,0.36,0.04,-0.12,-0.08,-0.08,-0.04,0.0,0.16,-0.12,-0.06,-0.02,-0.04,-0.14,0.14,0.04,0.12,-0.04,0.04,0.06,-0.04,0.18,0.02,0.08,-0.02,0.1,-0.04,0.1,3.8317527291383273,5.462074060426085,3.4064093454677344,5.000889390711668,4.198845521082337
1.0,1.0,1.0,0.0,0.18,-0.1,-0.36,-0.16,0.08,0.02,-0.14,-0.08,-0.04,0.06,-0.02,-0.06,0.02,0.12,-0.04,-0.1,0.14,0.0,-0.1,0.3,-0.08,0.02,0.02,0.02,0.04,0.06,3.219974601328053,3.9841979835034933,5.2472381588887815,4.115736936417067,5.351945399363469
1.0,1.0,1.0,0.28,0.28,0.2,-0.32,-0.04,-0.12,0.12,-0.12,-0.16,0.06,0.04,0.02,0.16,0.02,-0.1,-0.14,0.0,-0.02,-0.02,0.0,0.02,0.06,-0.16,0.06,0.04,0.04,-0.12,4.54013278027159,5.061458720174764,4.901249126635208,3.5775418494414177,4.133799905138149
1.0,1.0,1.0,0.04,0.14,0.18,-0.1,-0.16,-0.1,-0.22,0.04,0.18,-0.04,-0.28,-0.04,-0.02,0.16,-0.06,0.18,0.14,-0.16,0.14,0.04,-0.02,-0.24,0.08,-0.08,0.1,0.02,0.08,5.95177928571717,4.925977330345309,4.327224729434667,5.579873260341577,3.5002313555855546
1.0,1.0,1.0,0.36,0.28,0.12,-0.06,-0.12,-0.06,-0.04,-0.04,-0.28,0.02,0.04,-0.14,-0.04,0.02,0.02,0.04,0.04,-0.12,-0.14,-0.02,-0.08,0.22,-0.08,0.02,-0.1,0.06,-0.08,4.439068435474923,4.100426991647313,4.360884847977356,4.541272343055822,3.371126531209277
1.0,1.0,1.0,0.08,0.12,0.04,-0.1,-0.1,-0.16,0.08,-0.12,0.04,-0.06,-0.22,0.08,-0.1,-0.08,0.06,0.2,-0.14,0.1,-0.08,-0.12,0.0,0.08,-0.24,-0.04,0.22,0.0,0.14,5.988006318223132,4.950041227088594,4.473808719386431,4.0350675216576555,5.027952421987219
1.0,1.0,1.0,-0.02,0.04,0.02,-0.08,-0.04,0.12,-0.14,-0.06,0.0,0.04,-0.06,-0.06,0.06,-0.2,-0.22,0.06,-0.12,-0.06,0.02,-0.12,0.02,-0.14,0.0,-0.06,0.06,-0.12,0.06,4.9408282278215525,4.731722112724778,5.006000389261016,5.124620354424554,5.785321999865206
1.0,1.0,1.0,0.36,0.12,-0.08,-0.12,-0.2,-0.08,-0.12,0.04,-0.04,0.04,0.24,-0.08,0.02,0.0,0.06,-0.02,0.1,0.16,0.04,0.02,0.06,0.02,-0.02,-0.12,-0.06,-0.04,0.14,6.610419340124273,5.174063698100819,3.1970775879467954,5.884301232939084,3.038018871675047
1.0,1.0,1.0,0.02,-0.12,-0.02,-0.18,-0.08,0.14,-0.26,-0.02,0.08,0.1,0.08,-0.06,-0.12,-0.08,-0.04,0.14,-0.1,0.0,-0.2,-0.06,-0.02,-0.24,-0.08,-0.08,-0.02,-0.06,-0.08,5.454175720281637,5.097144858218152,6.140685953045445,6.0495784310840754,6.659665473430651
1.0,1.0,1.0,0.04,0.22,0.02,-0.04,-0.1,-0.14,-0.06,-0.18,-0.12,-0.1,-0.06,0.0,0.2,-0.08,-0.04,0.02,0.14,0.0,-0.22,-0.16,0.02,-0.1,0.06,-0.2,-0.12,-0.02,-0.02,5.424677113486003,6.959144528974099,5.346752916346004,2.8063675637429273,4.738760344039078
1.0,1.0,1.0,0.12,0.24,-0.04,-0.22,-0.28,0.02,-0.12,0.1,-0.02,0.18,-0.04,-0.14,-0.12,0.2,-0.24,0.16,-0.1,-0.1,-0.06,-0.1,0.0,0.1,-0.2,0.06,-0.1,-0.06,-0.08,5.3658726834735315,3.7630566953274736,5.08179150630129,5.274808403245065,4.494520530551485
1.0,1.0,1.0,-0.02,0.22,0.04,-0.08,-0.18,-0.02,-0.12,0.1,0.06,-0.04,-0.04,0.0,-0.08,-0.06,-0.02,-0.26,0.2,-0.1,0.0,-0.1,0.14,-0.14,-0.02,0.08,0.0,-0.16,0.0,6.195791467182103,3.615439546534292,4.9872358784083755,4.772520725250912,5.473664761593411
1.0,1.0,1.0,0.22,-0.02,0.0,-0.02,-0.14,0.12,-0.04,0.0,0.08,0.12,0.02,0.02,-0.04,0.1,-0.06,0.18,-0.18,0.12,0.04,-0.2,-0.08,0.22,0.1,0.08,0.1,0.04,0.06,4.019149297715363,6.767896242349435,3.26706759087349,4.471019731218982,3.176474983249536
1.0,1.0,1.0,0.0,0.42,-0.02,-0.2,-0.02,0.02,-0.12,0.1,0.02,0.16,-0.02,-0.02,-0.02,0.02,0.04,-0.2,-0.02,0.26,-0.16,-0.18,-0.26,0.0,0.08,0.0,-0.02,-0.02,-0.04,3.61075616784237,2.544177742661106,5.0495255623584825,3.3908657697714846,4.192639702846586
1.0,1.0,1.0,0.16,0.02,-0.22,-0.2,0.12,-0.08,-0.14,-0.04,0.06,-0.08,-0.04,-0.16,-0.02,-0.06,0.12,0.0,-0.1,-0.02,0.14,0.06,-0.04,-0.04,0.0,0.08,0.02,0.06,0.0,3.743908336745399,5.559768736720556,4.72814428863303,5.51857328651553,4.681883846667997
1.0,1.0,1.0,0.06,0.06,-0.12,-0.08,-0.16,0.0,-0.08,-0.06,0.18,0.16,-0.1,-0.1,-0.06,-0.06,0.12,0.2,0.1,0.22,-0.06,-0.02,0.24,0.0,-0.04,0.04,0.02,-0.16,-0.1,3.575780965546608,4.216089512110564,5.426076678870988,5.72675332531305,4.868185717128372
1.0,1.0,1.0,0.22,0.14,-0.08,-0.2,-0.14,-0.02,-0.08,-0.12,0.16,0.28,-0.08,-0.08,-0.1,0.08,-0.06,-0.08,-0.02,0.02,0.04,0.04,0.08,-0.16,-0.12,0.0,0.0,-0.1,-0.14,6.1037522069149155,5.874507453220187,4.778483904869056,5.05922401020206,5.096117399009742
1.0,1.0,1.0,0.02,0.02,0.0,-0.2,0.16,-0.08,0.04,-0.04,0.2,-0.16,0.0,-0.08,-0.18,0.0,-0.06,0.02,-0.04,0.06,0.02,0.06,0.0,-0.04,0.1,0.18,0.12,-0.12,0.04,3.491457566017451,4.6583190069701885,4.620275459896094,3.014290289869856,6.308899159417177
1.0,1.0,1.0,-0.02,0.04,0.06,-0.24,0.14,0.06,-0.08,-0.02,0.02,0.2,0.0,0.0,-0.08,-0.12,0.12,0.04,0.02,0.1,0.08,0.14,-0.02,-0.06,-0.04,0.06,0.18,0.16,0.02,5.6516673720184425,5.397708229895929,5.147768953091928,5.0359750770354035,5.404462647728734
1.0,1.0,1.0,0.18,0.2,0.06,0.1,-0.1,-0.2,-0.12,0.02,0.02,-0.04,-0.24,0.08,-0.02,-0.02,0.0,0.0,-0.16,-0.08,0.14,0.0,0.06,-0.14,-0.12,0.02,0.0,-0.14,0.02,5.3950460274283945,6.168310178561496,2.9925273063900204,3.981517942428091,4.11943601093113
1.0,1.0,1.0,-0.02,0.16,-0.02,-0.32,-0.16,0.08,0.0,0.0,0.08,0.04,0.12,0.0,0.14,0.02,0.0,-0.14,-0.06,0.04,-0.1,0.14,0.0,0.02,-0.04,0.06,0.0,-0.08,-0.04,4.813575356538173,4.746219918135683,6.396731282341381,3.999068510895417,3.732458504818601
1.0,1.0,1.0,0.06,0.18,-0.04,0.0,0.04,-0.08,-0.02,0.3,0.24,0.0,-0.06,0.02,0.08,-0.08,-0.04,-0.04,0.02,-0.02,0.12,0.04,0.04,0.16,0.0,0.16,-0.04,-0.06,0.1,6.612508548728043,3.8154984131706673,5.493773633612112,4.383535765537353,5.4889995588165394
1.0,1.0,1.0,0.28,0.0,0.04,-0.08,0.0,-0.08,-0.06,0.12,0.06,0.18,-0.06,0.04,0.24,-0.16,-0.04,-0.06,0.12,0.02,-0.14,-0.12,0.1,0.02,0.02,0.0,-0.08,0.0,-0.04,3.700762489307622,4.451381013561566,4.176209446585833,3.9627747089117547,4.779479133371111
1.0,1.0,1.0,0.12,0.18,-0.02,-0.12,-0.2,-0.08,-0.22,0.14,-0.12,0.08,0.16,-0.12,-0.04,0.0,-0.04,-0.18,-0.08,-0.02,0.02,0.08,-0.14,0.06,-0.16,0.18,-0.06,-0.04,0.06,5.377532295423527,3.8851708712453474,5.1683920983225855,3.6615499891547767,5.560572177103277
1.0,1.0,1.0,0.22,-0.2,0.02,-0.24,-0.1,0.14,-0.12,0.08,-0.04,-0.08,0.04,0.08,-0.02,-0.14,0.08,0.08,-0.02,-0.06,0.16,0.02,0.18,-0.22,0.16,-0.02,-0.12,0.02,0.02,4.700409566954077,6.201952916645977,4.52294898470571,5.780631680857605,5.743339263736857
1.0,1.0,1.0,0.2,0.02,0.1,-0.06,-0.22,0.12,0.2,-0.1,0.02,-0.04,0.02,-0.1,-0.08,0.08,-0.04,0.08,-0.08,-0.08,0.08,-0.2,-0.08,-0.06,0.06,0.08,0.06,0.0,0.1,3.8110047124417807,2.9564952798730615,5.242533758270584,5.380306019148312,3.210343798080022
1.0,1.0,1.0,0.06,-0.02,-0.08,-0.14,-0.06,0.0,-0.1,0.16,-0.06,0.28,-0.02,-0.02,-0.06,-0.12,-0.02,0.22,0.26,0.08,-0.04,-0.1,0.02,0.08,-0.04,-0.08,0.16,-0.2,0.0,5.108936971995757,6.440908321123784,5.148280710822375,6.738132158857869,5.422064778844131
1.0,1.0,1.0,0.12,0.02,0.14,-0.1,-0.08,-0.02,-0.08,0.06,0.06,-0.14,0.08,-0.02,-0.14,0.08,0.06,0.12,-0.1,-0.02,-0.04,0.18,0.02,0.12,0.0,-0.04,-0.2,0.02,0.06,4.825225507751933,4.908331741660624,5.715971022197201,7.383834041912662,5.206526709773808
1.0,1.0,1.0,-0.06,0.18,0.04,0.04,-0.26,-0.18,0.22,0.0,0.02,0.04,0.06,0.1,0.0,-0.04,0.0,0.12,0.02,-0.14,0.0,0.0,-0.04,0.16,0.06,-0.02,0.04,0.1,0.02,5.175936201423208,5.03707622006743,4.666034107656782,4.758959626733194,4.5690106501409575
1.0,1.0,1.0,0.34,0.12,-0.02,-0.2,-0.14,-0.02,0.0,-0.06,0.06,-0.04,-0.04,0.12,0.18,0.02,0.04,-0.14,-0.06,-0.16,0.1,0.1,-0.04,0.2,-0.1,-0.06,-0.04,-0.18,-0.06,4.48229981642322,6.228637809018316,5.117576611781681,4.700007537487975,3.6253737971261146
1.0,1.0,1.0,0.0,0.12,0.04,0.02,-0.06,0.24,-0.16,0.16,0.04,0.14,0.0,-0.06,-0.1,0.2,-0.34,0.04,0.08,-0.16,0.1,0.04,-0.02,0.02,0.04,0.02,0.04,0.12,0.12,4.602196938400178,5.1441173340914865,6.433916281639396,3.861179713225372,5.818979247508525
1.0,1.0,1.0,0.36,0.08,0.04,0.02,-0.12,0.06,-0.02,-0.12,-0.1,-0.02,0.16,0.02,0.1,0.02,-0.08,-0.08,-0.04,0.0,0.14,-0.08,0.18,-0.04,-0.1,0.06,0.14,-0.1,-0.04,3.185098663341606,5.554452910991364,2.9224036587423954,5.069674240477727,4.91961455430999
1.0,1.0,1.0,0.14,0.18,-0.08,-0.24,-0.04,0.04,-0.02,0.0,0.14,0.04,0.12,-0.04,0.08,-0.12,0.0,-0.08,-0.18,0.1,0.02,0.0,-0.02,0.12,-0.06,-0.1,-0.02,-0.06,0.04,3.922052723875839,5.735704417160991,6.162644907206421,5.233104129841165,2.9528936796238585
1.0,1.0,1.0,0.0,0.14,-0.1,0.06,-0.22,-0.12,0.2,-0.14,0.14,-0.14,-0.08,0.02,0.1,0.02,0.0,-0.04,-0.08,0.0,-0.04,0.06,0.1,-0.06,-0.1,-0.04,0.02,0.12,0.06,6.601030279442481,2.820354267575353,6.560539610659388,4.946656285173655,3.7287044523564585
1.0,1.0,1.0,0.1,0.06,-0.08,-0.06,-0.28,0.06,-0.06,-0.1,-0.04,0.0,-0.1,-0.14,-0.12,0.04,-0.12,-0.1,-0.18,0.2,-0.02,0.08,-0.1,0.02,0.06,-0.04,-0.14,0.1,0.0,5.868717011177804,6.256728496029827,4.428366702605249,5.308112052748448,5.892832391728363
1.0,1.0,1.0,0.04,0.26,-0.06,-0.06,0.04,0.02,0.02,0.06,-0.04,0.0,-0.02,-0.1,0.0,-0.08,-0.08,0.12,-0.22,-0.02,0.12,0.08,0.0,-0.1,-0.26,0.08,-0.26,-0.18,0.04,4.085412436848191,3.859972114163958,4.645393471568619,4.911548378477457,6.013115870050959
1.0,1.0,1.0,-0.18,0.0,0.06,-0.26,-0.12,0.14,-0.26,-0.16,-0.02,-0.08,0.02,-0.14,0.0,-0.12,-0.04,-0.04,0.1,0.06,0.16,0.14,-0.02,0.08,0.16,0.04,-0.14,0.0,-0.02,3.781975479319838,3.225040448464915,7.34045471145958,6.904372356869786,3.3310220671756907
1.0,1.0,1.0,0.1,0.12,0.02,-0.24,-0.3,0.02,-0.08,-0.08,0.08,-0.04,0.06,0.02,0.08,0.12,0.08,0.04,0.02,-0.06,-0.16,0.04,-0.16,0.14,-0.04,0.02,-0.1,0.08,0.1,5.859734566805265,7.048178869542076,5.468334160934721,5.263250867767741,5.021146310678815
1.0,1.0,1.0,0.24,0.18,-0.1,-0.3,0.04,-0.02,-0.16,0.0,-0.08,0.14,0.0,0.02,-0.06,-0.18,-0.08,-0.06,-0.04,-0.06,0.12,0.0,-0.04,0.04,-0.12,-0.16,-0.08,-0.04,0.24,5.112223080801471,5.619618185102404,4.512058321747652,3.712650691355562,5.063043951957467
1.0,1.0,1.0,0.04,0.08,0.04,-0.18,-0.18,-0.04,-0.12,0.06,-0.02,-0.02,-0.06,-0.08,0.02,0.3,-0.04,-0.06,-0.2,-0.06,0.04,0.1,-0.02,-0.08,0.02,0.02,0.14,-0.06,-0.12,5.451206792318684,5.185403127170493,6.233201577522474,4.756439181755078,4.875486261010341
1.0,1.0,1.0,0.3,0.2,-0.1,0.02,-0.32,0.1,0.0,0.0,-0.16,-0.1,0.14,0.08,-0.1,-0.18,0.16,0.14,-0.02,0.0,0.08,-0.04,0.08,0.04,0.2,0.16,0.1,-0.08,-0.18,6.164491857470745,4.455028114683245,4.927570500943342,4.208588843385542,4.578424528144501
1.0,1.0,1.0,0.02,0.16,-0.1,-0.16,-0.1,0.02,0.02,-0.06,-0.08,0.0,-0.06,0.18,0.06,0.06,-0.08,0.0,0.08,-0.08,-0.08,-0.1,0.1,-0.14,0.04,-0.1,-0.1,-0.08,-0.06,4.223151264672348,5.971540353916494,4.7075163800256545,5.223895755512543,3.9642843411679265
1.0,1.0,1.0,-0.08,0.16,0.08,-0.16,0.04,-0.12,0.0,0.1,0.1,0.16,-0.08,-0.08,0.14,-0.06,0.04,-0.06,-0.04,-0.02,-0.02,0.08,-0.02,-0.14,0.12,0.06,0.08,0.16,-0.08,6.690603685592234,6.026052049711943,4.091526980367673,4.029158825547495,6.6535383747350485
1.0,1.0,1.0,0.1,0.28,-0.1,0.06,-0.12,-0.14,-0.2,0.1,-0.06,0.1,-0.1,0.12,-0.14,-0.02,-0.16,-0.02,-0.14,-0.12,-0.04,-0.1,0.06,-0.06,0.14,-0.08,0.14,-0.06,-0.12,4.868205803620343,4.291664388527895,6.507035000250789,4.0591855172976405,4.576048475457564
1.0,1.0,1.0,0.3,0.06,-0.08,0.0,0.06,0.14,0.02,-0.12,0.1,-0.14,-0.08,0.02,0.02,0.02,0.04,0.14,-0.02,0.04,0.0,0.14,0.02,0.02,0.0,-0.14,-0.14,-0.04,-0.1,4.45156883495,5.142563499332687,3.5715016711894876,5.933759150149667,5.836337505064648
1.0,1.0,1.0,-0.02,-0.06,-0.08,-0.16,-0.12,-0.16,0.18,0.0,0.02,-0.2,0.1,0.1,-0.02,0.0,0.1,0.08,-0.06,-0.06,-0.06,0.02,0.0,0.04,-0.18,0.06,0.0,-0.08,-0.08,2.932329610698833,4.3056853813542535,4.071743020756454,4.809407995783153,7.131436158710559
1.0,1.0,1.0,0.06,0.18,0.08,-0.18,-0.06,-0.08,0.0,0.04,-0.08,-0.04,-0.06,0.06,0.02,0.02,0.0,0.04,0.0,-0.08,0.22,-0.16,-0.26,0.02,0.06,-0.08,0.08,-0.02,-0.06,4.995559164660516,4.933540867631154,4.564008361613999,2.462814071215559,5.099864342345807
1.0,1.0,1.0,0.06,0.18,0.04,-0.16,-0.26,0.1,0.16,0.08,-0.04,-0.04,0.08,-0.24,-0.22,0.0,-0.14,0.0,0.14,0.1,0.04,-0.04,0.0,-0.02,-0.02,-0.04,-0.02,0.0,0.02,4.298060249009656,5.449610474525051,5.826049133735053,3.712726529506653,5.220815243858451
1.0,1.0,1.0,0.42,0.12,0.14,0.04,-0.2,-0.08,-0.14,0.04,-0.1,0.06,0.06,0.04,0.04,0.04,0.04,-0.06,-0.02,0.04,0.16,-0.02,0.1,-0.12,-0.02,-0.14,-0.1,-0.02,0.04,5.501502583866046,3.9496672124998646,4.097096336872575,3.971009813239434,2.885807584621422
1.0,1.0,1.0,0.0,0.14,-0.02,-0.16,-0.08,0.08,0.0,0.12,0.04,0.04,-0.18,-0.02,-0.04,0.0,0.0,-0.08,0.06,-0.18,0.1,-0.12,-0.02,0.02,-0.1,0.0,-0.16,-0.2,0.08,5.198199971950569,5.18793534053814,4.647323165567661,5.497156603985353,6.139578528619159
1.0,1.0,1.0,0.12,0.12,0.16,-0.36,-0.12,0.08,0.06,-0.04,0.18,0.16,-0.02,-0.18,0.26,-0.02,0.0,-0.24,-0.1,-0.14,0.02,0.02,-0.08,-0.06,0.16,-0.14,-0.04,0.06,-0.14,3.717173236611244,4.201793842881295,3.9596534707151476,4.302306166598948,5.912485118753085
1.0,1.0,1.0,0.14,0.14,0.12,0.2,0.12,0.12,0.0,0.02,-0.1,0.08,-0.04,0.0,-0.06,-0.06,-0.08,0.06,0.06,-0.08,-0.1,0.12,-0.1,0.2,0.04,0.12,0.1,-0.04,-0.3,5.2420688089189875,4.6598269793991856,3.790985480393376,4.928104779077782,3.5738437442199693
1.0,1.0,1.0,0.24,0.1,0.18,-0.02,-0.12,0.1,-0.1,-0.12,-0.06,0.14,-0.14,0.12,0.0,-0.22,-0.02,-0.02,0.02,0.04,0.0,-0.04,0.08,0.1,0.16,-0.06,-0.08,-0.14,0.18,4.313542441894952,5.110680384174465,3.0945188684214164,5.700981291605785,5.675994891866302
1.0,1.0,1.0,0.0,-0.04,-0.12,0.06,-0.12,0.02,-0.06,0.14,0.08,-0.18,0.1,0.16,0.16,0.08,0.16,0.1,-0.1,-0.08,0.18,-0.12,0.06,0.18,0.3,-0.16,0.02,-0.08,0.06,4.0730308324021385,5.659774485835603,6.031194627503609,5.077550506205088,6.511551980191135
1.0,1.0,1.0,0.0,0.16,0.12,0.0,-0.22,-0.06,-0.06,-0.26,0.04,0.02,-0.02,0.04,0.06,0.0,0.1,0.12,-0.12,-0.12,0.0,-0.16,-0.04,-0.06,-0.08,-0.02,-0.02,-0.12,-0.06,5.434737727690705,4.800600553031396,6.083762825109685,5.224990794175204,4.808248719734729
1.0,1.0,1.0,0.14,0.06,-0.08,-0.18,0.0,0.06,-0.02,0.12,-0.02,0.0,-0.02,-0.1,-0.1,0.0,0.02,-0.02,-0.04,0.1,0.02,-0.04,0.06,0.08,-0.02,-0.06,0.0,0.16,0.0,4.809979456671439,6.569757138487814,5.52986614377382,4.2511313125739,5.315986305129306
1.0,1.0,1.0,0.14,0.1,0.04,-0.28,-0.1,0.02,-0.04,-0.1,0.18,0.0,-0.02,-0.1,0.04,-0.02,0.1,-0.14,-0.08,0.06,0.12,-0.14,-0.02,0.12,0.06,0.1,0.08,0.2,0.16,5.156295755364867,4.204965652869051,5.855954265022032,5.141833581250096,4.852488133096932
1.0,1.0,1.0,0.18,0.16,-0.02,0.08,-0.1,0.02,0.16,0.1,0.02,-0.02,0.02,0.0,0.12,0.06,0.1,-0.06,-0.06,0.0,0.06,-0.06,-0.04,-0.08,0.06,-0.06,0.04,0.1,0.06,5.5355260617036235,4.672595883600295,4.605544846058124,3.9402053941642508,5.761147715484332
1.0,1.0,1.0,0.0,0.22,0.18,-0.06,0.02,-0.08,0.16,0.06,-0.02,-0.2,-0.02,-0.06,-0.04,-0.08,0.0,0.06,-0.22,0.12,-0.16,-0.02,0.1,0.08,0.26,0.02,-0.08,0.02,-0.02,7.143699769223632,5.602094756177109,3.662010355387256,5.042642786737219,5.00599598611118
1.0,1.0,1.0,-0.08,0.08,-0.08,-0.02,-0.18,0.0,0.16,-0.04,0.08,-0.2,-0.36,0.16,0.02,-0.14,0.0,0.02,0.1,0.0,-0.06,0.24,0.1,0.02,-0.02,0.08,-0.06,-0.1,-0.12,5.6305402651774505,3.3658761384641647,5.006950542891888,5.249828091595139,6.0894634929097755
1.0,1.0,1.0,0.1,0.14,0.08,-0.14,-0.02,-0.16,-0.12,-0.04,0.0,-0.06,-0.1,0.16,0.04,0.08,0.04,-0.08,-0.02,-0.02,-0.12,-0.02,-0.14,0.08,0.12,0.0,-0.02,0.1,-0.12,5.8584741669563245,4.20053661097759,4.735898118430751,3.904817926412123,5.186885789483614
1.0,1.0,1.0,0.16,0.04,0.0,-0.06,-0.12,0.06,0.08,0.06,0.02,-0.06,0.06,0.08,-0.06,0.02,0.04,-0.14,0.16,-0.14,-0.04,-0.08,-0.04,-0.06,0.04,0.06,0.22,0.08,-0.02,5.702506134972487,3.0938548876097993,3.354520388180422,5.681503317030768,6.391407650493056
1.0,1.0,1.0,0.18,0.18,-0.12,-0.02,-0.06,0.16,-0.02,0.08,-0.06,-0.08,-0.08,0.12,0.02,0.12,0.06,0.02,0.02,-0.04,0.02,-0.04,-0.1,0.22,0.0,0.1,-0.06,-0.04,-0.26,5.158831327875537,4.692283491242633,5.176841184370837,4.0375362651515925,4.92694442165603
1.0,1.0,1.0,0.1,0.08,0.14,-0.12,-0.2,0.2,0.18,0.06,0.04,-0.06,-0.14,-0.12,-0.06,-0.02,0.16,0.16,0.08,0.2,-0.04,0.04,-0.08,0.12,0.06,0.1,-0.06,-0.16,0.06,5.312731355254093,5.126506625655476,4.787207381354453,5.204231665852324,5.584643359092323
1.0,1.0,1.0,0.24,0.28,0.04,0.02,0.08,0.02,-0.2,0.1,0.1,-0.04,-0.02,0.18,0.06,-0.08,0.06,-0.26,-0.08,0.14,0.02,0.26,0.0,-0.06,-0.18,-0.12,-0.02,-0.26,0.08,5.32224000975366,3.9078861257015807,3.8926958282246273,3.312290898535374,4.934878486991709
1.0,1.0,1.0,0.14,0.26,0.04,-0.12,0.08,0.04,-0.02,-0.18,0.24,0.2,0.18,-0.18,-0.14,-0.12,0.14,0.04,0.06,0.18,0.02,0.04,-0.14,-0.04,0.02,0.02,-0.04,0.0,-0.04,3.780715850282075,4.539790714578268,5.2371689226963865,4.616632936800465,6.303483731443944
1.0,1.0,1.0,0.1,-0.02,-0.12,-0.1,-0.18,0.08,0.08,0.02,0.1,-0.1,-0.02,0.28,-0.02,-0.02,0.08,0.08,0.02,0.02,0.04,-0.04,-0.08,0.04,-0.16,-0.04,-0.02,0.02,0.2,5.859012968546378,3.0840414113797294,4.573503697043534,5.637375319112019,6.360281490162094
1.0,1.0,1.0,-0.16,-0.14,-0.06,0.08,-0.06,-0.22,0.08,-0.12,-0.08,-0.16,-0.06,0.06,-0.12,0.16,-0.12,0.28,0.1,0.02,-0.06,-0.12,0.18,0.06,0.2,-0.02,-0.04,-0.04,-0.2,6.278305834228352,5.2977698877123585,5.945348375439419,6.33171025822991,4.8311450995162515
1.0,1.0,1.0,0.36,0.16,0.12,0.18,-0.12,-0.02,-0.06,0.24,0.02,-0.16,0.14,0.1,0.1,0.0,-0.06,0.06,-0.02,0.0,-0.04,0.0,-0.08,0.02,0.04,-0.06,0.1,-0.2,0.1,4.5705535246487985,5.353259478556118,2.922823865906198,4.403241046658135,4.552290433408505
1.0,1.0,1.0,0.22,0.02,-0.08,-0.06,0.2,-0.02,0.04,0.04,-0.04,0.1,0.04,0.1,0.1,0.2,0.02,0.06,-0.28,0.02,0.16,0.1,0.1,0.06,-0.08,-0.02,-0.06,0.04,0.06,4.821262194027212,5.982434347705851,5.577999014374606,4.989096540736514,4.079384030094433
1.0,1.0,1.0,0.12,0.06,0.02,-0.16,-0.08,-0.08,0.02,-0.12,0.1,0.2,0.08,0.0,0.22,0.04,-0.02,0.12,-0.2,0.08,-0.06,0.08,0.1,-0.02,0.0,0.02,0.08,-0.04,0.16,6.004429911591225,6.626971362102737,6.153772487404239,3.933364767404215,4.836318263218956
