0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,decay_0,decay_1,decay_2,decay_3,W_0,W_1,W_2,W_3,J_0,J_1,J_2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,-0.02,0.1,-0.02,-0.028,-0.096,-0.016,-0.06,-0.076,0.0,-0.072,0.008,0.064,0.116,-0.012,2.893598655693694,3.900624948364219,5.1924147739213895,5.049825451310836,4.450589302162804,5.804307906583387,4.550654169583919,5.184850878251467,6.045206078491781,6.8883547341623075,4.595786657164191
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052,-0.064,0.092,0.08,0.028,0.0,-0.052,0.004,0.024,-0.012,-0.056,-0.044,-0.04,-0.052,0.032,3.4146053272020347,5.491926533549587,4.92411667227253,5.544928998089929,4.642385774370097,5.959972454168414,5.036169683812667,4.68016666724921,5.365148376241101,5.106047999597894,3.4604012935478634
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.024,-0.088,-0.016,-0.008,0.056,-0.072,-0.004,0.012,0.044,0.004,-0.02,-0.02,0.052,-0.004,4.753958454027486,5.997242635551287,7.777860283319707,5.111082998187747,3.606390649568872,4.194608608580557,5.085734996881543,4.4871494393231615,4.2958148052975105,4.523247071456449,3.6402069959437227
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.072,-0.052,0.004,-0.032,-0.016,0.076,0.052,-0.016,0.032,-0.052,0.004,-0.008,-0.04,0.044,0.004,6.0912162210190335,4.284585411855278,4.688025141545314,3.6153262495503133,4.057832216923075,5.769064160526415,3.2122929965131712,4.850818118182682,6.3112020890407985,4.597843598540564,8.574504825730774
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.068,-0.008,0.02,-0.048,0.02,0.016,0.036,0.056,-0.02,-0.024,0.044,0.0,-0.052,-0.064,0.044,4.607195462036781,6.4891861221177,5.74663371284393,4.480721532949417,3.5151212686137994,4.041709991903836,5.0376142361262755,3.801307802901594,4.7662457508127405,5.761974243563509,4.759064497364673
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.048,0.028,0.04,0.044,-0.016,0.068,0.024,0.044,-0.024,-0.004,-0.04,-0.06,0.008,-0.028,4.710764675029047,3.078992464960918,5.5930440725172685,4.523128189019433,4.837570204061184,6.108979933198212,3.4647601949666926,5.141820840105714,4.718648333242653,7.184213239574979,6.501859490389031
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,0.056,0.004,-0.06,0.056,0.028,-0.08,-0.008,0.02,0.008,0.036,-0.108,-0.056,-0.004,0.032,4.864167124922187,4.561511188788551,5.0837739908249615,6.3698761992136825,3.4848419964691404,4.638721062224716,6.1123181967576325,4.761216148298718,5.8274486264414485,4.372758706441982,5.082374592682873
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,-0.024,0.06,-0.004,0.008,0.02,0.04,0.052,-0.016,0.004,0.056,0.056,-0.028,0.0,-0.044,6.2796455927833295,6.929094749036425,6.775746756897124,5.257043914195057,4.642447596449959,5.43940624528945,3.965987196764118,4.406254582584851,7.006554747680044,4.2728340795433235,5.219600790182995
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,0.048,-0.068,0.016,-0.004,-0.048,-0.076,0.064,-0.028,0.056,-0.012,0.0,0.028,0.032,0.084,4.248960645378812,5.429255884300917,4.607486867738146,4.3632044415828535,1.3968092220372728,5.9451445901638325,3.16139582242744,5.993481060843447,5.472699208983244,4.918196327087866,4.570103748671221
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.028,-0.04,0.052,0.016,-0.048,-0.044,0.032,-0.012,0.012,-0.024,0.044,0.024,0.096,-0.06,6.376419448328254,6.865020957711457,3.8922750668208668,3.038083857419083,5.444121743675242,5.9752639392060365,6.207044082235589,3.8809792676441734,5.62515854412944,5.7780855990036,6.035478012808691
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.048,0.092,0.02,0.012,0.06,-0.056,-0.008,-0.024,-0.024,-0.012,-0.044,-0.052,-0.012,0.0,-0.04,6.401602764077813,4.6667216527102235,4.120405030378762,6.203796431944692,4.827139847504572,5.135890791581438,3.8017760373755074,6.0902171501808615,3.5652315259122807,5.092267292149097,5.283829116715859
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,0.004,-0.048,-0.008,0.044,-0.028,0.024,0.008,0.052,0.044,0.008,-0.016,-0.044,0.02,0.04,5.4954154574107985,5.555269591803913,6.473982183920704,5.719157565559134,2.7731974906696304,2.7660306321309123,5.397013808893945,5.056616834284302,4.540225944377948,5.580080819876293,4.288595458822218
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048,0.02,0.052,-0.08,0.056,0.012,-0.004,0.032,-0.016,-0.012,-0.036,0.024,0.04,0.06,-0.012,5.203775830331945,3.7728921165063536,4.482451583763081,6.5448343101937,6.918631995067192,6.199139706363971,4.792358150876156,4.287312458070801,4.911799896363832,4.470179367719023,6.693008848551256
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,-0.04,0.132,-0.024,-0.036,-0.048,0.004,0.0,0.012,0.04,0.004,-0.088,-0.036,0.024,-0.052,4.978532599281766,5.1466639918412325,4.282755764200554,4.990391355069045,4.175101733490149,5.9766373351554645,4.069559246564888,5.134069608140435,4.418141337005706,3.9239371444589195,5.417851180056772
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,-0.008,-0.128,0.04,-0.04,-0.008,-0.032,-0.004,-0.052,-0.06,0.028,-0.036,0.028,-0.012,0.06,6.245127779030306,6.821167948616136,5.240252941545154,6.017810008264886,4.629519298165997,5.275614447232631,5.853722210819357,4.6644368492781405,6.405213089522786,5.035748834975192,7.1412246986213095
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.084,-0.024,-0.052,0.088,-0.004,-0.056,-0.028,0.044,0.008,0.044,0.0,0.116,0.04,0.036,0.112,6.3036487909793975,5.577958259743188,4.954108852144448,4.461729017880015,4.646732101113716,4.503246841045109,6.178738904662021,5.026178255508987,5.80388184948203,3.5275431924349427,4.289970066308839
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.036,0.072,-0.036,-0.04,0.048,0.092,0.0,0.004,0.068,-0.024,-0.02,0.016,0.048,-0.044,5.3293942112014765,5.015721909427085,4.297301676108223,5.1232172096825295,5.774934113655021,4.838787125298018,5.306201324014928,5.261978771937375,4.3780862745254145,4.617196574229716,5.199600627134711
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.064,0.004,0.004,-0.08,0.024,-0.028,0.02,0.04,0.008,-0.14,0.06,-0.04,-0.024,-0.02,-0.028,4.484126595857211,5.4004847421856645,4.644730558425042,4.081035616760071,6.617352592873764,4.498782581568439,2.2839206982615234,4.709905185317369,5.656160124015826,5.520393472848709,5.386129603947606
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.132,-0.016,-0.004,-0.008,-0.04,0.004,0.008,0.004,-0.084,0.008,-0.1,-0.056,0.0,0.012,5.90823223465029,4.424918392903622,5.805485739434241,4.78160603046185,5.244295992896008,6.30364971853831,4.13322854919036,7.2859526572919115,4.7571101226459716,4.1131432525089835,5.6040658188236
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.088,0.016,-0.064,-0.128,0.016,-0.032,0.048,-0.052,0.004,-0.028,-0.036,0.028,0.068,0.012,-0.076,3.998425202577213,3.6600154130928053,5.286043070769367,3.6392833311481585,6.782989850883805,3.9564451754149284,4.35278571476929,4.994543459514513,5.238529879856327,4.281378889561731,4.6919778360687285
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.024,-0.076,0.024,0.028,-0.024,0.084,0.076,-0.128,0.036,-0.08,0.068,-0.056,-0.004,0.024,6.698371832844494,4.48275663635194,6.837363807060802,4.846542299508437,6.311433707629652,5.163391068859092,4.533412439207837,4.678071717912445,5.787992730311928,4.877011478375244,4.062015719829006
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.072,-0.008,-0.016,-0.096,0.048,-0.064,0.072,0.016,-0.072,0.016,0.016,0.056,0.016,-0.072,-0.008,4.588278559683108,5.654686387138547,5.654646267921289,6.03043397791241,3.45265334312506,5.4694791799799685,6.7456660798816355,5.033389678405648,4.364055775320282,5.511951721231274,3.862947792729068
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.04,0.092,0.008,0.012,-0.024,-0.02,0.028,-0.056,-0.052,0.024,-0.164,0.088,-0.052,0.008,3.623494651686243,5.953142847900419,5.001644542625926,4.869421996599952,6.794441719268906,3.3270478686198066,5.065295159945163,4.283498740338362,3.5804801691709263,7.814180847234926,3.3501648821136745
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,-0.024,-0.036,0.024,0.084,-0.016,-0.052,0.024,0.044,-0.008,0.012,-0.048,0.012,0.04,0.02,4.122363770790061,4.281314986464814,4.686413306273847,4.942591542977329,5.054487781038038,6.42591848928685,4.9606623177949665,5.07895944349772,4.263373578020692,4.857302523324779,5.0445140752149
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,0.056,-0.012,-0.048,-0.02,0.0,-0.06,-0.012,0.008,-0.028,-0.016,-0.044,-0.032,0.004,0.024,4.403979647839114,4.081525435493334,4.096261694957653,4.085176533603409,5.271817329514219,4.8884198926549525,4.991957209403847,6.0103788404794,5.64400858426954,4.507394059751269,4.059456629873742
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.092,-0.028,-0.024,0.0,0.044,-0.036,0.004,0.004,-0.08,-0.008,-0.004,-0.06,0.056,0.04,4.696523719648305,3.795333893676954,4.852471147110461,3.6143951308285405,6.457224312958205,3.6791888915957682,5.82160263051124,5.110176932728649,4.5026423573940795,5.687395590783282,5.226150894379052
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,0.076,-0.02,-0.016,0.016,-0.004,-0.02,0.032,-0.008,0.036,-0.02,0.008,-0.048,0.084,-0.02,5.3241263520591655,4.592174499273273,6.80254786425836,5.38749427052512,3.0147478261357823,5.3995666317145385,5.245822603396682,5.509844716787333,3.9519060514709077,6.063967173729436,5.30482360647319
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,-0.024,-0.036,0.02,0.04,-0.02,-0.064,-0.056,0.012,0.04,0.012,-0.06,0.04,0.044,0.048,6.532895222946082,5.543297229343081,3.0670852531890307,4.475270247337629,5.0214438738919425,5.218373829997167,5.487081264448825,5.204758909080889,4.488620886584026,4.181482045840467,4.370881748805509
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,-0.016,0.06,-0.008,0.004,-0.008,-0.028,-0.024,-0.052,-0.032,0.036,-0.008,-0.052,-0.056,-0.052,5.015150276610345,4.427733760776589,7.035507184318032,3.5403643696260247,5.323875642336552,5.127516261871027,6.166974449827393,4.453626771827504,4.579059360850496,4.733701454848763,3.844276460646073
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.016,-0.036,-0.052,-0.016,0.016,-0.012,0.06,-0.012,-0.004,-0.088,0.04,-0.084,0.028,0.032,0.008,5.757598204782286,6.499152854393156,5.401528906681788,2.594866997328494,5.800942211739677,5.871595771500592,4.051872786802172,4.377441647796622,5.754407295693089,5.452761399016111,5.081061667595273
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.076,-0.04,-0.036,0.016,0.1,0.048,-0.044,0.032,-0.076,-0.024,-0.004,0.0,-0.044,0.04,-0.052,5.416871277008915,7.38542593678045,6.42836391009571,5.630208137217653,5.083473196768655,4.102827691327265,3.264295749874984,6.2827434890679195,5.25374857654497,6.4263441149601945,5.391401958216098
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.004,0.068,0.032,0.004,0.056,-0.008,-0.092,0.096,0.004,0.02,0.032,0.052,-0.056,0.0,0.012,4.676105225213206,5.70161837627175,3.2456469289445358,3.7071321805844253,3.4845265071182823,5.026165279385351,5.633982651203044,6.303443568097689,3.3367489799241845,5.464055966331679,5.593435554281712
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.084,0.008,0.06,0.096,0.004,0.016,0.012,-0.004,-0.008,-0.02,0.048,-0.044,0.072,0.052,0.0,5.596523793889054,3.9902745897815115,5.184346526389006,6.295878685671791,3.804137004256509,3.1651049943035643,4.212218640521237,3.9306191435175073,4.575532668721533,3.7556295872511023,3.8716461373786357
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.02,0.02,-0.064,0.016,-0.036,0.044,-0.012,-0.044,-0.016,-0.096,-0.044,-0.076,0.016,-0.08,6.217961254815676,4.6752994314809095,5.899793912290931,4.810762470843828,6.425404056643972,4.901630180161168,5.712423528034554,6.322298443256497,3.185283822963058,5.281144228540362,4.65084189814672
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.124,0.052,0.036,0.06,0.032,-0.032,-0.008,-0.008,0.02,-0.1,0.028,0.1,-0.048,0.048,4.98264587991272,5.376679996101991,4.591513936545674,4.830831933125571,4.872659666184633,6.4031026080471865,5.0353545931718005,5.217427091867879,6.101034966593013,4.690437230082658,3.268933193244884
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.028,0.024,-0.012,-0.016,-0.008,-0.012,-0.02,0.04,-0.056,0.02,-0.064,-0.004,0.092,0.024,5.57247985716111,4.521325345965712,4.606351175464649,5.072241716463435,4.6801568093855614,5.670600420748928,5.366584208437397,5.4720745079283,4.223864277391283,3.9907416364590937,3.595258584150538
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,-0.04,-0.06,0.008,0.004,0.04,0.02,0.008,0.02,-0.008,0.004,-0.032,0.028,0.016,-0.004,5.44150734782387,4.066543875351165,5.784190222947326,6.2520457000198455,5.446357208703674,6.5805477357206374,4.675332697329721,5.448551849230833,4.873011265785013,5.772056841921912,4.670560009256864
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,0.004,0.04,-0.032,0.004,-0.02,0.056,0.016,0.084,0.084,0.032,0.024,-0.108,-0.068,0.0,5.047273990637219,7.967323222166389,3.401345599719674,5.4757510046324676,4.003183213431094,5.351636496437632,6.441976475139237,4.33909041242367,3.660558588271584,6.657908553394917,5.940115650528656
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,-0.004,0.048,0.016,0.052,-0.06,0.016,0.028,-0.048,0.016,-0.02,-0.004,-0.008,0.112,-0.012,5.212351492117796,3.398959087009213,4.2303027174621315,5.135756698406325,5.838277451394253,6.160308052616839,8.060341450775638,4.452263606018101,4.260610551993782,3.780684041754243,4.717454225383264
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.068,-0.012,0.048,0.088,-0.02,-0.02,-0.016,-0.044,0.064,-0.048,-0.004,-0.044,0.024,0.008,0.092,4.440264749658421,3.990785340831114,3.910351724142955,7.128473368947217,6.10810189021248,4.761191094501248,3.5681943978105752,4.380148134114889,6.64196930616575,6.049827367761716,3.6647651451996786
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.068,-0.032,0.06,0.036,-0.056,-0.036,-0.008,0.012,0.024,0.02,-0.04,-0.016,0.012,0.072,-0.084,5.617804695564898,3.2853288588611695,6.571068459780831,5.053693403160618,5.751243770651593,4.834145651525745,4.09893154917214,3.983720442745231,4.386731498660324,4.011154615613013,5.3543035663573315
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.044,0.072,-0.028,0.04,-0.04,0.036,0.008,-0.036,-0.028,-0.016,-0.044,-0.008,0.0,-0.052,3.522440807104773,5.440912470229957,3.8259885781674803,5.969152126174531,4.267473520040396,4.776266213999176,3.5918353481276544,6.37277929494535,4.569038986699493,6.152185408934442,4.950632716619851
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.072,-0.012,-0.02,-0.064,0.056,-0.044,-0.044,0.0,0.008,0.012,-0.004,0.016,0.048,-0.124,0.076,4.218871228546138,3.782368136624655,6.181860644545667,5.181510547424083,4.258249396795218,4.2804026027405655,6.279117184016495,5.488575295800562,6.571951377590854,2.968523814764087,4.412240186876348
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.004,-0.088,0.016,-0.02,-0.012,-0.064,0.056,-0.076,0.028,-0.104,-0.016,-0.044,0.108,-0.032,7.38862043718486,4.731466073448956,4.343099343587719,3.9061824548885777,4.471733297092771,4.093430301300415,4.897863446673223,4.976931685867923,5.234953110221762,3.7470573741743527,3.776874347541563
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072,0.072,0.016,0.052,0.028,-0.108,0.052,-0.004,-0.004,0.004,-0.036,0.104,0.096,0.016,-0.016,3.7538100915552683,5.7927001761665435,5.650789644033198,2.7928202207493102,5.3943467059044075,5.571302292724932,6.120712908854914,3.7640554759454448,5.01337406183535,5.327899729445829,4.7787677438550125
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056,0.044,0.028,-0.004,-0.028,-0.04,0.096,0.016,-0.008,-0.068,-0.06,0.052,-0.044,0.024,-0.008,5.293318906822723,4.104335691515021,5.768657964487536,4.765009052476271,4.6359962232053284,5.4858762926150515,4.681439954106214,5.978733746526913,6.44812202598254,5.211872380830939,4.725498542276466
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.02,0.004,0.016,-0.08,0.124,-0.004,-0.02,0.028,-0.08,0.048,-0.052,0.068,-0.024,0.048,5.7173480585087955,3.248031339273441,3.3431293151976678,4.9675988620125295,4.518677912901434,6.092570445239036,4.971116549158071,3.036474047576311,4.495816112201346,4.021377952822292,5.833162433758469
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056,-0.004,0.108,0.088,0.016,0.028,0.036,-0.024,-0.04,0.084,-0.012,0.056,-0.016,0.004,-0.004,5.786671355578481,4.680190588876818,5.262543705377906,3.7261969874117673,4.68323088884878,4.4554533939682415,4.1368506425487706,5.512032404600243,4.348066341809526,5.4475180497425075,3.4212589854319493
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.004,0.048,0.012,-0.012,0.024,0.028,0.04,-0.028,-0.072,-0.02,0.008,0.112,-0.028,-0.04,-0.076,3.503938325666012,4.011353137509516,4.426417925256005,6.595417534595127,5.182320147226198,5.064740972850377,4.878784198014661,5.3243840921251735,4.914833809824689,5.323780736210251,4.5503072646634966
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.048,0.024,0.036,-0.092,-0.06,-0.004,-0.076,-0.084,0.004,0.02,-0.096,-0.024,-0.04,0.072,5.29495959390696,4.8542340617551005,5.431192979265758,6.572828543190733,4.255997804958477,3.2584727376032316,7.361395322002937,4.643687894596757,5.315659377196574,3.7946827172274817,5.4844106101333985
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,0.008,0.06,0.064,0.052,-0.096,-0.004,-0.032,-0.004,-0.032,0.02,0.024,-0.004,-0.072,-0.012,5.935450739926347,4.965443206090197,5.057502622822673,6.313297079537531,6.476357686330547,5.557161463407801,7.070874730952408,4.162297602117019,5.303617128524851,5.986982424385287,5.7712392171179205
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.072,-0.02,-0.044,0.048,0.016,0.052,-0.004,-0.036,-0.092,-0.016,0.064,0.004,0.076,-0.024,0.008,5.200916772354841,5.389573721828224,3.51942155755598,5.473690916919319,4.9452104422675776,4.7796888384421745,6.54951942984972,5.95616320629956,3.0401021494894342,7.08355817104462,5.6304615007063346
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,0.012,0.02,0.004,-0.02,-0.088,0.056,0.012,-0.076,0.0,-0.096,0.0,0.048,0.02,-0.02,6.345351689486748,5.467482893678375,4.653040696483566,4.267205853491279,4.56964047687505,6.1185433761121555,3.9486233094392045,5.131837660368149,4.418921893240109,4.771008290095028,5.765813305834556
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.068,-0.012,0.0,0.028,0.008,0.08,0.116,0.048,0.012,0.004,0.008,-0.036,0.016,0.024,-0.044,4.041041483540172,4.05742192817965,3.5580350071470397,4.373818244169184,5.450333152299407,6.082683563053811,5.073104866364623,4.729610990573428,4.501393783738699,5.090723843797389,4.025571181601079
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.048,-0.008,0.048,-0.008,-0.088,0.024,-0.024,-0.016,-0.048,-0.008,-0.04,0.056,0.032,-0.032,-0.008,4.803557407930204,4.347958034998525,5.0421677075045865,5.155236021066298,5.083692087383079,5.506076323361732,5.252813842669278,7.934957337478627,2.584194212660495,5.661570655767235,4.81516563021101
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072,-0.016,-0.056,-0.032,0.048,-0.056,-0.016,0.016,0.064,0.008,0.0,-0.016,0.016,0.04,-0.016,5.48706673480619,4.907025883333705,6.84498940446004,6.404936605521708,5.431089812777492,3.9519656439433817,4.592041575892449,4.677093132118859,4.8671435756489165,3.2971566856257883,5.126890677279814
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.032,-0.032,0.044,-0.044,-0.052,0.02,0.04,-0.048,-0.112,0.008,0.028,-0.1,-0.004,-0.132,5.494175519643362,3.7556177588402093,7.870189301297964,4.871861184763202,4.449688922212307,7.502078058672521,2.691128351438924,3.9667226451109325,5.634738776347092,6.9906581915375465,2.268480438654729
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,0.004,-0.028,-0.044,0.108,-0.032,-0.064,0.032,-0.072,-0.028,-0.044,-0.012,0.028,0.04,-0.024,5.542689462229001,4.565459361169149,6.596052748916061,5.460998228195506,4.118205259630673,3.328545182675155,6.761502395338089,5.257975158559605,4.775138769070198,5.506225902828597,4.725613138940715
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,0.044,-0.06,0.028,-0.012,0.008,0.12,-0.012,-0.004,-0.016,-0.032,0.048,0.064,0.036,-0.068,4.401990588804287,5.72671232585758,6.327017938276434,4.47741662674522,6.200701930124522,5.462819964653052,3.9834284983361457,3.5543602785716786,5.55265934068616,5.4814152419859985,4.888761621330462
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,-0.016,0.052,-0.048,-0.012,0.024,0.02,-0.064,0.084,-0.048,0.028,-0.016,-0.02,0.048,-0.044,5.695533408986745,5.52403679800422,4.413751710535102,4.57075222195093,5.421919445806626,4.080783084146442,4.081465490401733,5.073647574001194,5.352274319124682,5.969052422615046,5.2786105003353
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.064,-0.032,0.008,-0.032,-0.016,0.0,0.048,-0.08,-0.032,0.0,-0.064,0.024,-0.064,-0.016,0.024,6.687262018768659,5.827338881199204,3.820753360295271,6.064459303719642,5.603622606753576,3.533519821447398,4.612153271637544,5.392836788973743,5.195186539961034,3.110967505087727,6.125938374726006
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.024,0.08,-0.068,-0.036,-0.004,-0.004,0.024,0.096,0.016,-0.024,-0.012,-0.012,-0.004,-0.1,4.9702137681334175,3.2699442674787624,3.4194949473102714,4.080469965089045,5.110703155141292,5.763305204793726,3.6574591224832895,5.950643304586992,4.841166819386165,4.3776548097762324,4.577322501482689
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,-0.032,0.004,-0.032,0.036,0.008,0.052,0.0,-0.036,-0.08,-0.028,0.032,-0.06,0.0,-0.02,5.548955453757935,4.531211112469098,6.811877057661049,5.8834472367910955,3.977974562237513,4.366865211534431,5.303922470290586,4.665325242173042,4.823573112727755,5.08000963780818,6.040230006608805
