0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.8872,-0.1272,0.1472,0.5208,-0.0136,-0.0032,-0.1664,-0.0096,-0.0016,-0.184,0.004,-0.0248,4.20809675812638,-3.6178473474214368,5.545829116652854,6.3210209266104025,2.369249743351791
1.0,1.0,1.0,-0.0416,-0.0416,0.0288,-0.0504,0.0,0.0312,-0.0408,0.0544,-0.0168,-0.0016,0.0152,-0.0072,5.001252741291106,4.26133714554032,3.1720093481518177,3.8278120459755582,7.193487486611907
1.0,1.0,1.0,-0.1656,-0.3592,0.096,0.0208,-0.0072,0.0168,0.0368,0.0768,0.0528,0.0152,-0.0368,-0.0152,1.8404128548057215,3.280233918282809,6.4563935058630015,5.0223061623039,4.020408836755147
1.0,1.0,1.0,-0.1016,-0.1064,-0.0224,-0.0368,-0.0048,0.0128,0.0304,-0.0008,-0.0008,0.0096,0.008,-0.0192,4.699202685732362,5.70638918923465,7.141695353789609,4.68353331931257,3.720557794088172
1.0,1.0,1.0,-0.1576,-0.252,0.0416,-0.0896,0.0024,-0.0088,0.0744,0.0208,0.0088,-0.0192,0.0096,-0.0064,2.6079257503050246,1.9897576745863585,5.3942690679820595,4.076361409672848,2.1322318321137606
1.0,1.0,1.0,-0.1552,-0.1464,0.1192,-0.1152,-0.0144,-0.0112,0.0512,0.0112,0.008,-0.0224,-0.0136,-0.0152,2.093277307645665,2.760698447341583,6.75369068927461,5.0398359544676605,6.360311818539647
1.0,1.0,1.0,-0.0232,-0.5032,0.0048,-0.0488,0.0208,-0.1224,-0.0176,0.2152,0.044,-0.0512,-0.184,0.008,0.9282573988483529,1.984843022013962,5.623159735607212,2.0342741775384563,3.9201043757598635
1.0,1.0,1.0,-0.2368,-0.188,0.4984,-0.2896,-0.0064,-0.024,-0.0768,-0.3344,0.0256,-0.1208,-0.0872,0.288,0.4842477887470742,-0.7970156382725895,6.843112036908412,6.3131158509491705,6.269608412789243
1.0,1.0,1.0,0.0192,0.02,0.0312,-0.0016,-0.0832,-0.032,-0.032,0.0136,0.0072,0.0064,-0.0368,-0.0256,3.4413804764987432,5.537797723518681,4.011215350555592,2.356619817841441,8.885677312865408
1.0,1.0,1.0,-0.0632,-0.3664,0.0376,-0.0248,-0.0168,-0.008,-0.0192,0.0096,-0.0112,0.02,0.0488,-0.0032,1.2454375893173153,3.5607506131793167,4.52078664353485,3.4566729906222964,2.7470973644735737
1.0,1.0,1.0,-0.0232,0.0248,0.0208,-0.0896,0.0704,-0.0096,0.0192,0.0056,-0.0472,-0.0432,-0.0128,0.0176,3.0958411943956503,2.5326159409660307,7.461635340126573,4.882832984977127,8.10736740812435
1.0,1.0,1.0,-0.0408,-0.1376,0.0136,-0.0288,0.0216,-0.0312,-0.0136,0.0376,-0.0352,-0.0104,-0.0096,0.0296,3.833373879280174,5.104207632284838,5.162473612113014,3.5806523972078494,3.24464133801799
1.0,1.0,1.0,-0.0456,-0.0432,0.0408,0.0616,-0.004,0.0,-0.0504,0.0144,-0.0184,0.0056,0.0312,0.0064,6.475892949820883,2.5488475720721278,6.110247813579492,8.324380312767833,5.862480606066442
1.0,1.0,1.0,-0.2872,-0.6704,0.4136,-0.0056,-0.1416,0.1424,0.0712,0.8288,0.0648,-0.0296,-0.924,0.0336,-1.0664540724448077,2.2398759605446914,5.653485721651245,6.525745379420701,4.390667647128542
1.0,1.0,1.0,-0.0096,-0.0072,0.0168,-0.0432,0.072,-0.0208,0.0056,-0.0264,0.0048,-0.004,0.0064,0.0008,2.7267433788736617,3.289991684070844,7.2141045615401325,3.0185639079910374,7.926705824855828
1.0,1.0,1.0,-0.448,-0.0576,0.0768,-0.0656,0.0128,-0.0384,0.2328,0.0056,0.0368,-0.188,-0.0032,-0.0088,4.428382765117078,0.9280608951683176,3.0995744397288716,6.266936474906135,4.235806359181405
1.0,1.0,1.0,-0.2864,-0.068,0.012,0.0432,0.04,0.0112,0.0136,-0.016,-0.0456,-0.008,-0.0384,0.0256,6.311308054222279,2.5904972266758066,7.919070798930489,7.682190046369344,2.9738365802900155
1.0,1.0,1.0,-0.1632,-0.0216,0.0408,-0.0048,-0.0216,0.004,-0.0632,-0.004,-0.0128,0.0088,-0.0008,0.0544,6.103014382674742,1.7284036003988885,4.669666275627069,7.1775917180750355,5.5732381125459876
1.0,1.0,1.0,-0.0352,-0.032,0.0224,0.0304,-0.0136,0.0248,0.0168,-0.0112,0.0104,-0.0208,0.0064,-0.0032,5.668488614678848,6.970565821788111,1.895786911282023,4.299514540131241,5.195246724527112
1.0,1.0,1.0,-0.1576,-0.872,0.1352,0.0056,0.556,-0.0016,0.0208,-0.208,-0.0096,0.0144,-0.108,0.0344,0.11145330217476968,4.261284105514277,6.535577041514852,6.427386241431792,0.7098712983123434
1.0,1.0,1.0,-0.2008,-0.1104,0.06,-0.0024,0.004,0.0048,-0.0344,-0.0424,0.0016,0.0272,0.0008,0.028,4.013710149627645,2.3545141772498575,3.883921637637924,4.030657805180681,4.220307125972843
1.0,1.0,1.0,0.06,-0.0968,-0.0064,0.0888,-0.0064,-0.0104,0.0936,0.0048,0.02,-0.0312,-0.0208,0.0264,4.139152404929024,1.712011439044712,5.9546073275353075,0.9226521569257526,4.83234483473426
1.0,1.0,1.0,0.0056,-0.0736,0.0184,-0.004,-0.1704,0.0416,-0.0208,0.0456,0.004,-0.0232,0.0424,0.0048,1.9679791622419232,5.662174807100685,4.106742744790513,6.80033016198025,7.195921127982253
1.0,1.0,1.0,-0.2272,-0.3048,0.2056,0.0624,-0.0504,-0.0744,-0.4632,0.0984,-0.0608,0.196,-0.0272,0.012,1.4506484744900388,0.5627361954669818,6.569415755425581,3.0194005297568722,4.754401002203924
1.0,1.0,1.0,-0.0408,0.0288,0.0568,0.0776,-0.0368,0.0024,-0.004,0.0,-0.004,-0.0064,0.0296,0.0056,5.959377646106622,2.7625794148565292,5.714143463565235,1.7215550692316333,6.8667159089620675
1.0,1.0,1.0,-0.4776,-0.1832,0.3696,-0.42,0.0232,-0.0192,0.8128,-0.1184,-0.0976,-0.3664,0.052,-0.0488,1.5362147095583298,-0.023726294015711247,3.2610977317991727,5.895277578664793,5.2772303964463285
1.0,1.0,1.0,-0.0704,-0.2912,0.0064,-0.0088,0.0648,0.0048,0.0088,0.0216,0.0176,0.0224,0.0184,0.0248,2.7652378965533395,6.029445524857753,7.227869631863758,4.9943316450783515,2.946927944664029
1.0,1.0,1.0,-0.0016,-0.0552,-0.0392,-0.0008,-0.0208,0.0168,0.0016,-0.0384,0.0064,-0.0016,-0.0232,-0.0504,5.256057208666158,9.297441281863502,4.480369750105341,2.5188983757885093,5.922122518726379
1.0,1.0,1.0,-0.0272,-0.1424,-0.0112,0.0272,0.008,-0.0064,0.0144,0.0024,-0.028,0.0272,-0.0224,0.0544,4.184299427445578,5.717915266712896,6.98877033799803,5.292600715010838,3.6007776777898783
1.0,1.0,1.0,-0.0904,-0.1472,0.0296,0.0096,0.0032,-0.016,-0.0024,0.0168,-0.0112,0.0168,-0.0032,0.0248,3.387722166880525,5.6731157217338275,4.674269800155028,6.108655779381598,4.324704918204865
1.0,1.0,1.0,-0.1008,-0.1832,0.0536,-0.0056,-0.0736,-0.004,-0.0312,0.0272,-0.0232,-0.0024,-0.0096,0.0136,2.387853062306936,3.681708449584576,5.835171702358842,7.050531821163372,5.663898743482424
1.0,1.0,1.0,-0.0104,-0.0312,0.0448,0.0456,0.0696,0.0144,-0.0536,-0.0696,0.0256,0.0144,-0.0968,0.0152,1.3930103625745365,5.209984805654072,6.713799380799889,6.593121351753872,7.411922230347946
1.0,1.0,1.0,-0.368,-0.0816,0.096,-0.1296,0.0336,-0.0224,0.2296,0.0032,0.0168,-0.0968,0.0032,-0.0152,3.751733551838716,1.211592699398797,3.079371385827819,5.5861302277367395,5.0446578374940705
1.0,1.0,1.0,-0.0352,-0.1264,0.0192,0.0064,-0.0024,-0.0008,-0.0344,-0.0136,-0.032,0.0,0.02,-0.004,2.5905552954668103,5.765295597382963,3.419354728687387,5.184735907927229,5.9226738185767225
1.0,1.0,1.0,-0.028,-0.108,0.0272,0.0312,0.0456,0.0256,-0.0064,0.024,0.0096,0.0232,0.0,-0.0216,5.195720555712494,7.399749004062744,5.0830733792171054,4.881653795517308,3.252001421480837
1.0,1.0,1.0,-0.0096,-0.1904,0.016,-0.1528,-0.0024,-0.0688,-0.0112,0.008,0.0336,-0.9384,0.0112,-0.0056,3.2254178655468966,-0.269330090186231,5.265055766741062,2.2421040182657954,3.562882140650009
1.0,1.0,1.0,-0.0272,-0.1088,0.0656,-0.0224,0.1416,0.0024,-0.012,-0.3896,-0.032,-0.0208,-0.7944,0.0088,-0.6374551255599967,5.181267686106182,2.212719550599814,2.729749470452986,7.211060177235223
1.0,1.0,1.0,-0.5064,-0.2904,0.2448,0.0576,-0.0472,-0.1064,-0.0496,-0.2584,0.0232,0.1712,0.132,0.0424,0.6142468788203383,0.7928644943303254,8.9610569342743,7.523562582772198,3.7610843129824145
1.0,1.0,1.0,-0.0992,-0.048,-0.0096,-0.0152,0.0448,0.02,-0.092,-0.0104,0.0112,-0.044,0.012,-0.0288,4.863299309460062,1.3650637317898957,8.493023402277387,2.504264604697701,4.250344694965571
1.0,1.0,1.0,-0.6104,-0.1736,0.2064,-0.032,-0.02,-0.0248,-0.0688,0.02,-0.0088,0.56,0.0208,-0.024,3.1066093127688776,-1.352322734259931,3.8931242314385983,4.573274827348888,4.077752210513385
1.0,1.0,1.0,-0.1376,-0.1448,0.0168,0.0272,0.0088,0.0264,0.0064,-0.004,-0.0424,0.004,0.0424,0.0176,3.0196900008948027,3.3474577743759895,4.034435221254358,4.650605062293371,2.6633404561091862
1.0,1.0,1.0,-0.1552,-0.0496,0.0048,-0.084,-0.0136,-0.0144,0.036,0.0136,0.0096,0.036,-0.0288,0.0136,4.790562543904161,2.7705132257532123,6.87489593290238,4.725738483566557,6.226739031644887
1.0,1.0,1.0,-0.1856,-0.3696,0.1056,0.004,0.0608,0.0024,-0.0272,0.044,0.0344,0.0136,-0.0424,-0.0032,2.2216871591524923,3.8664684101729785,6.791791299854852,5.962031871122164,3.192898100874196
1.0,1.0,1.0,0.0848,0.032,0.2352,-0.2736,-0.1144,0.0536,0.0072,0.004,0.0176,-0.0192,-0.0488,0.0024,1.6484853253045393,0.96091272637375,2.193219285453156,4.974856554656166,8.365379675655541
1.0,1.0,1.0,0.0168,0.0216,0.08,-0.0424,-0.0792,0.0192,-0.004,-0.0104,-0.0256,-0.0352,-0.0168,-0.0328,3.413486259042032,2.210165881844559,4.464702613267105,5.585302308998735,8.23837199071569
1.0,1.0,1.0,-0.1584,0.0376,-0.0216,0.0192,0.0368,-0.0304,-0.016,-0.0016,0.0192,0.0344,-0.0216,0.0272,5.830371660621255,2.720126442938939,-0.33495196691991236,4.090720031497187,5.305984512059224
1.0,1.0,1.0,-0.1992,-0.6024,0.2208,-0.0016,0.0496,-0.0032,-0.016,-0.208,-0.0032,0.0216,0.8464,0.0408,-0.2786234899443478,3.472558385613607,4.524398845749833,5.888945710145816,3.505887232342217
1.0,1.0,1.0,0.2472,0.0144,0.0472,-0.8056,0.036,-0.0416,-0.5872,-0.004,0.0168,0.424,-0.0128,-0.0016,4.081688754063947,-2.3408977524740324,6.644592468546115,2.888423042786865,9.248714320049002
1.0,1.0,1.0,0.0416,-0.1072,0.0096,-0.0528,0.0304,-0.0272,-0.0096,-0.004,0.0104,0.0248,-0.0032,-0.012,4.456499796741521,3.7063280801490537,5.77021946826842,2.9394496868974858,1.011641388498012
1.0,1.0,1.0,0.0768,-0.0184,0.012,-0.2264,0.028,-0.0192,0.068,-0.0144,-0.0296,-0.2272,-0.0136,-0.0312,4.348376836957989,0.6570815377087578,7.130752399325489,5.315644621435294,8.446199788731047
1.0,1.0,1.0,-0.1664,-0.0776,0.0728,-0.04,-0.0368,0.008,0.0296,0.0016,0.0024,-0.008,0.0144,-0.0496,3.922632916078484,2.9952695167968186,6.647376779644392,4.2243860122732775,5.465491896092396
1.0,1.0,1.0,-0.1264,0.0008,-0.004,0.012,-0.0072,0.0112,-0.028,-0.0304,-0.004,-0.0368,-0.0952,0.0232,1.4317255565451064,5.148319274938974,2.0345180889370216,4.730332389394565,3.7719487256908915
1.0,1.0,1.0,-0.0544,-0.1176,0.0728,0.0752,0.3192,0.02,-0.0664,-0.2856,0.0704,-0.0088,-0.0576,-0.0184,0.7008984106585459,3.0325686162148786,7.527319866520257,7.484938590607392,6.634745886080935
1.0,1.0,1.0,-0.0536,-0.1112,0.3968,-0.1824,-0.924,0.1608,0.0008,0.2632,0.0288,-0.012,0.6912,-0.02,-0.6671090463674392,2.2970134036156455,4.715423162318552,4.836230639108274,7.494267856202381
1.0,1.0,1.0,-0.0696,-0.2568,0.024,-0.0072,-0.0152,-0.0176,-0.0608,-0.0904,-0.0104,-0.0112,0.084,0.0232,1.5374883462515143,1.9073336835094656,3.851240993413497,2.57949059120408,3.734328909733594
1.0,1.0,1.0,-0.044,-0.0504,0.016,-0.016,-0.0424,-0.004,-0.0032,0.0032,0.0176,0.0136,-0.0288,0.0248,3.5176456926603508,4.2688842248239345,3.6962463268084047,5.857084533361032,6.656877093848458
1.0,1.0,1.0,-0.2872,-0.0232,0.0288,-0.0512,-0.0392,0.0152,0.0872,-0.0136,-0.0016,-0.0216,0.0096,0.0216,6.380547571807009,1.7947557662207356,7.370852198942847,6.118827447223137,4.885143789815879
1.0,1.0,1.0,-0.0688,-0.2016,0.0288,0.0216,0.0008,-0.0032,-0.0072,0.0024,0.0064,0.0368,-0.012,-0.0104,3.5368854983074427,5.298440125192638,5.350222427879373,3.64428780628126,2.944692976416876
1.0,1.0,1.0,-0.4992,-0.3096,0.1576,-0.4376,-0.0896,0.044,0.7688,0.1176,0.1632,-0.3112,-0.028,-0.0032,1.5286387113462345,-0.8906034493603507,4.987119970206154,4.749875299135979,1.1778427978608463
1.0,1.0,1.0,-0.048,-0.2552,0.0168,-0.0184,-0.0744,0.0016,0.0224,0.0904,-0.012,-0.0184,0.0072,0.0112,1.6445121002524934,3.3806790113828256,4.622425084589826,2.379805850791774,5.043355776501157
1.0,1.0,1.0,-0.316,-0.0464,0.004,-0.0376,0.0096,0.0312,0.0272,-0.0032,0.0304,-0.016,-0.016,0.0032,3.1341508130461095,1.8967527556150021,9.477952195715162,6.73720682271794,4.066196063458342
1.0,1.0,1.0,-0.0448,-0.0752,-0.0128,-0.0048,0.008,0.04,-0.0272,-0.0184,-0.0024,-0.0064,-0.0224,-0.0192,6.306876285967199,2.164489986407711,5.718637699860183,2.8982589573833266,3.3508702616317123
1.0,1.0,1.0,-0.1584,-0.368,0.1264,0.0032,0.0392,0.02,0.0192,0.0568,0.0056,-0.004,-0.0496,0.012,1.4459236950523564,3.5841734458677257,6.883730027948731,7.30199838044458,3.680227533311731
1.0,1.0,1.0,-0.0688,-0.2664,0.1896,-0.0576,-0.7768,0.0328,0.0104,0.6304,0.0488,-0.0304,0.3184,-0.0128,-0.3802485815562133,3.84251834937286,4.261959852732362,5.076320623600192,6.545775424713004
1.0,1.0,1.0,-0.112,-0.1112,-0.0072,-0.0072,0.024,0.02,0.0,-0.0024,0.0008,0.0008,0.0184,0.0144,4.73984836718129,5.8191785062462165,5.48441802025815,5.77208523216029,1.8184842104226342
1.0,1.0,1.0,-0.1712,-0.14,0.0296,0.0192,0.032,0.0016,-0.0424,0.0072,0.0096,0.0088,-0.0112,-0.0184,4.0387429955971035,2.606406702000444,4.924479483178874,3.84482031656695,3.8006408175244326
1.0,1.0,1.0,0.0696,-0.4944,-0.0248,-0.032,0.1792,0.0016,-0.0064,-0.0304,0.0416,-0.0016,-0.028,-0.012,1.351885460666906,3.6407157904897662,6.028336316302389,2.450163468391882,1.9206388811569055
1.0,1.0,1.0,-0.1024,-0.0824,0.0104,0.0048,0.036,0.028,-0.0064,0.0256,0.0208,0.0064,-0.028,-0.02,4.21873987011119,5.542938580225027,4.689670914359448,7.625890624595412,3.4998354521861357
1.0,1.0,1.0,-0.628,-0.3432,0.2592,0.2856,0.004,-0.0144,-0.04,-0.0048,-0.0192,0.0184,0.02,-0.0048,1.4566303504192388,0.6279326282404387,4.800391801222547,7.808093369754014,2.312866277381605
1.0,1.0,1.0,-0.1368,-0.0936,0.0,0.0192,0.0368,-0.0208,-0.0448,0.0064,0.0112,0.0176,0.0056,0.0008,5.222209912816728,4.154136343164748,7.589403749094204,4.364810294882225,5.094118777147598
1.0,1.0,1.0,-0.0624,-0.4712,0.0664,0.0176,-0.1088,-0.048,-0.0304,0.2872,0.0008,0.0184,-0.1824,-0.0024,0.6981322064377471,2.9417632821031616,5.22082467628227,2.715592982793821,4.42458018565246
1.0,1.0,1.0,0.0616,-0.1016,-0.0064,0.0056,0.0128,-0.0008,-0.0008,0.0008,0.0064,-0.0248,-0.0152,-0.0272,4.402788129510489,8.471316948608036,5.434714933241875,7.115157155406429,4.556935029377218
1.0,1.0,1.0,-0.1376,-0.2488,0.1016,0.0264,-0.072,0.0056,-0.028,0.0472,-0.0176,0.0288,0.0184,-0.0344,2.3124398498401026,2.693506562952972,4.609369397549455,3.6531115906384093,4.81729965812789
1.0,1.0,1.0,-0.3144,-0.0544,0.0424,-0.152,-0.0312,0.0216,0.1736,-0.0208,-0.0424,-0.0616,-0.0032,0.0232,6.397329583873167,1.5347599815844837,4.01710295019992,4.9922188524016065,5.371596171135225
1.0,1.0,1.0,-0.3152,-0.2816,0.224,-0.0576,0.116,-0.1064,0.1152,-0.6192,-0.0592,-0.0544,0.264,-0.0368,0.4325511749382911,1.546693873037365,8.183044983488337,5.022501385885778,4.804845448733863
1.0,1.0,1.0,0.0336,-0.1048,0.0376,-0.028,-0.0176,0.0104,0.0016,0.0504,0.0024,0.0056,-0.0296,-0.0128,4.324767488808185,4.200056237001085,4.670466995437637,2.0754967821353563,2.644912996239111
1.0,1.0,1.0,0.2336,-0.0952,-0.0232,-0.02,0.0016,-0.0024,0.0912,0.0048,0.0048,0.088,0.0104,0.0216,3.490912251301732,1.6144839661116301,3.9031121069854953,-0.2188082416442283,4.4528201067014965
1.0,1.0,1.0,-0.0264,-0.048,0.0328,0.0064,0.132,0.0264,-0.0184,-0.0568,0.0064,-0.016,0.0296,-0.0072,1.8313081847732346,3.6463096205101806,8.316673882933186,3.1795507618256487,6.1135913666347035
1.0,1.0,1.0,-0.2928,-0.3568,0.2832,-0.0568,-0.068,0.0912,0.14,0.0672,0.0072,-0.0176,0.0416,0.0048,0.9780248955403721,1.7843925332662678,4.402221964675159,5.766100971167925,4.941632275490209
1.0,1.0,1.0,0.0104,0.0752,0.0424,-0.0064,-0.3176,0.0136,-0.0248,-0.0736,-0.0232,0.0408,0.064,-0.0344,1.1722895272033251,5.095452230208592,2.953566315213044,5.777228113946752,8.608298401589623
1.0,1.0,1.0,-0.228,-0.0904,0.0496,-0.0768,0.0088,0.0392,0.1,0.0216,0.0064,-0.0072,0.0112,0.0392,4.455558460081582,2.2124475339014604,4.851333067255351,5.389625278109499,4.878787163504738
1.0,1.0,1.0,-0.084,-0.0808,0.0656,0.0184,-0.0856,-0.024,-0.0496,0.0416,0.0272,-0.02,-0.0128,0.0024,3.7192501698980633,2.320763611925863,4.982625708135484,3.0480283281361094,6.183129852163426
1.0,1.0,1.0,-0.088,-0.0688,0.0512,0.644,-0.004,-0.024,-0.5656,-0.0064,-0.0168,0.0592,0.008,-0.008,4.383854999119283,0.08600142849884751,5.073957863550901,8.110464058036229,6.326904656855426
1.0,1.0,1.0,-0.608,-0.0104,0.0328,0.0832,0.008,-0.0208,0.2336,-0.008,0.0,-0.3024,-0.008,-0.0192,5.714756589658093,0.620166668147804,2.916682645730942,5.78223586916866,3.6160497445741786
1.0,1.0,1.0,-0.2336,-0.12,0.0736,0.0032,0.0232,-0.0024,-0.0464,-0.0336,-0.0032,0.0448,0.0048,0.032,2.757635214965034,1.9623017651929764,8.535914393896487,3.9818641657854275,3.9578414038228082
1.0,1.0,1.0,-0.056,-0.0776,0.036,0.0024,0.028,0.0032,0.0168,-0.0152,-0.0032,0.0176,0.0056,-0.0248,5.550727862810764,4.681422169555908,5.424750310974946,3.889525264634705,1.7414664077728381
1.0,1.0,1.0,-0.124,-0.1064,0.0368,-0.2136,0.0224,-0.0216,-0.0224,-0.0184,-0.0104,-0.084,0.0168,-0.016,5.706613068665918,0.8945927333144397,5.082955314298011,3.185144634522572,2.8181606308076703
1.0,1.0,1.0,-0.1824,-0.14,0.068,-0.0024,-0.0272,-0.0024,-0.0112,-0.0096,-0.016,0.0096,-0.0344,0.0168,3.686260817347642,2.4597721964664623,5.207956755716555,4.143466704910337,4.423751813674328
1.0,1.0,1.0,-0.0216,0.0384,0.0008,0.0072,0.012,-0.0288,-0.0192,0.0072,0.0008,0.0024,0.012,-0.0176,5.396504240979093,6.80568328077943,2.696234627218327,4.724816933670937,1.6490311759095624
1.0,1.0,1.0,-0.5376,-0.1536,0.1456,0.1384,0.0224,0.0104,0.088,0.0136,-0.0232,-0.0952,-0.02,0.0256,4.7267825122242675,1.1293877740676417,7.470163107572884,6.6693488075221765,3.2223062986485784
1.0,1.0,1.0,-0.412,-0.0456,-0.008,-0.2784,-0.0664,-0.012,0.428,0.0112,-0.0168,-0.156,0.028,0.0576,3.484746575266588,0.7142091156573649,4.6542115553486,5.3645321391327805,-0.029115536738146375
1.0,1.0,1.0,-0.0936,-0.084,0.0112,-0.008,0.0384,0.0224,-0.016,0.024,-0.0144,-0.0064,-0.0208,-0.016,5.865558519276004,4.287818410950926,7.366774719116254,3.660900944357694,3.954867435651906
1.0,1.0,1.0,-0.0808,-0.0528,0.0392,0.0848,0.216,0.1824,-0.1152,-0.3928,0.0456,-0.0504,-0.3472,0.0136,0.34294410212076487,1.380885568490463,2.1179795098395364,2.293753479962388,4.822096119959143
1.0,1.0,1.0,-0.3072,-0.2392,0.2904,-0.1168,-0.0344,0.0184,-0.0912,-0.016,0.008,0.0888,0.0208,-0.012,1.5122578390642234,0.8033451804423568,3.959349035928991,3.760943942854296,5.336514250430946
1.0,1.0,1.0,-0.0368,-0.0016,0.08,-0.0872,-0.0696,0.0384,-0.0024,0.0224,0.0056,0.0224,-0.0216,-0.0344,2.2941197658904997,3.061828367525925,5.437017486548946,4.805768724991942,7.889156984061744
1.0,1.0,1.0,0.0712,0.0744,0.2128,-0.068,-0.272,0.0104,0.0296,-0.0184,-0.0048,0.0104,0.0512,-0.0408,1.6698933482833196,1.6580050185604776,3.7384459996332002,5.331366828756435,8.716386009537041
1.0,1.0,1.0,-0.0664,-0.0552,0.0064,0.0072,-0.0008,0.0112,-0.0152,0.0008,-0.0416,-0.0104,-0.0232,-0.0192,4.782051905147957,6.490547246423322,4.701488778242197,6.4750001091128375,4.604105907426637
1.0,1.0,1.0,-0.1384,-0.1968,0.0712,-0.0208,-0.052,0.0104,-0.004,0.0336,0.004,0.0072,0.0208,0.0168,2.8737692307236244,3.2197523662443084,6.407230832780857,5.084851605753655,4.526794539949902
1.0,1.0,1.0,-0.0384,-0.0456,-0.0184,-0.0176,-0.0064,0.0064,-0.008,0.0008,0.012,-0.0016,0.0,-0.0144,5.315702042555623,6.083407236757367,3.989660625073214,6.697503096783023,3.963021197678353
1.0,1.0,1.0,-0.0032,0.0704,0.0032,0.0096,-0.34,-0.0072,-0.0224,-0.0648,0.0104,-0.0128,0.1208,-0.012,1.4318451469242763,7.369875259510759,3.380095880049912,6.704815129535543,8.799406047310052
1.0,1.0,1.0,-0.0328,-0.0328,0.088,-0.0256,-0.052,-0.02,0.0048,-0.02,0.044,-0.0192,0.0192,0.0016,4.360068028367845,2.0793509108410424,4.331997635819061,6.137835540617395,7.579752411755425
1.0,1.0,1.0,-0.1888,-0.0192,-0.0192,-0.0384,0.0608,-0.0256,0.0144,-0.02,-0.02,-0.04,-0.0008,0.0008,4.570321888906749,2.8743892820678845,1.915118185387937,6.561907674796571,4.588626755491226
1.0,1.0,1.0,-0.2824,0.0168,-0.0048,0.0544,-0.0432,-0.0016,-0.024,0.0216,0.0008,-0.0016,0.0,-0.0384,3.170335158693463,2.965640834161298,2.208778009446814,7.130132636375299,2.75374680059676
1.0,1.0,1.0,-0.2984,-0.0024,0.0128,-0.0152,0.0016,-0.0232,-0.0784,0.0112,-0.0016,0.1264,0.0184,0.0168,3.323872878023516,1.186818544643623,2.1107755692921755,4.093904447067054,4.129335540100411
1.0,1.0,1.0,-0.2304,-0.0888,0.2712,-0.348,-0.032,0.0456,-0.0984,-0.024,0.0184,-0.2448,0.0,0.0304,2.5034901952578057,-0.42722738019528084,3.1892304310075,6.170942114212066,6.52567287433457
1.0,1.0,1.0,-0.1864,-0.2072,0.1216,0.0096,-0.0064,-0.0064,-0.2352,0.008,-0.0096,0.0192,0.0032,-0.0224,2.45838512448797,0.949738601342768,4.344392699680566,2.9886439166161183,4.095118619652198
1.0,1.0,1.0,-0.1168,-0.0824,0.0312,0.044,0.0176,-0.02,-0.0984,-0.0072,0.0016,0.004,0.0064,0.0072,4.513885237111377,2.0574042243656114,4.004778044724262,7.725610214423107,5.2216233036131765
1.0,1.0,1.0,-0.0736,-0.1296,0.1024,-0.024,-0.0808,0.0344,0.0168,0.0296,-0.0144,0.0264,0.016,-0.0008,3.2100624872086705,3.225579307773588,5.111428245459814,4.08557504827032,6.566095966711784
1.0,1.0,1.0,-0.1424,-0.0376,0.0232,0.1296,0.0008,-0.004,-0.2672,-0.0168,0.0008,-0.0464,0.0312,-0.0136,5.337870858739373,1.0309815577846346,3.8961081510954148,2.3373208773565404,5.0140450027164185
1.0,1.0,1.0,-0.0608,-0.0432,0.0352,-0.0288,0.0472,0.0072,-0.0072,0.0064,0.0184,-0.0032,-0.0088,-0.0408,4.133121586383575,4.007900742080224,8.925462853760497,3.106746327003389,5.654665859019841
1.0,1.0,1.0,-0.0616,-0.0184,0.0256,-0.0584,0.0336,0.0088,0.0,-0.0152,-0.0008,-0.0096,-0.0072,-0.0216,5.702566145803292,3.2974322857557694,0.8321386194283003,5.277711188512608,6.156213548427621
1.0,1.0,1.0,-0.4,-0.2248,0.2088,-0.0336,-0.0096,0.0224,0.1448,-0.0016,0.0248,-0.0952,0.0112,-0.0328,2.4820552088375925,1.3084746460796848,7.26538539869934,5.455613792080462,4.38605079513539
1.0,1.0,1.0,-0.0368,-0.2048,0.0336,0.056,-0.08,-0.0016,-0.0216,0.0568,-0.0352,-0.0056,-0.02,-0.0448,2.627379485257671,2.610898536420123,5.391299137196957,1.7639206852728644,5.430179420310133
1.0,1.0,1.0,-0.0528,-0.544,-0.0096,-0.0184,-0.2656,0.0264,0.0048,0.6536,-0.0008,0.0248,-0.3296,-0.0264,-0.15952836831178718,4.375383905935379,4.829722876306446,4.000216013908676,1.464670054664178
1.0,1.0,1.0,-0.0704,-0.1104,0.032,-0.012,-0.0104,0.0176,0.0152,0.0176,0.028,-0.0008,0.0128,-0.0072,4.523589519506981,4.5114933837160205,5.481638348516644,3.7415181219665925,4.308341299127998
1.0,1.0,1.0,-0.8768,-0.5072,0.4544,0.6024,0.1856,0.1512,-0.288,-0.024,0.0128,0.0168,-0.024,-0.0136,1.1963007839633812,0.11066207684763363,6.207221371194878,6.460154501197029,1.1624886693478027
1.0,1.0,1.0,-0.0904,-0.12,0.1032,-0.0192,-0.0056,0.0008,-0.0112,-0.112,0.0016,0.0104,-0.0232,-0.0048,1.5125480229257422,2.7000991763091715,6.776283782205511,6.432066548783862,6.3760810209216014
