0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.13,-0.098,0.036,-0.065,-0.263,0.066,0.003,-0.05,0.013,-0.028,-0.416,0.008,0.05,0.235,0.017,0.4483146182552935,3.0870100525558137,3.3429633192359764,4.386460774149528,3.91163367969561
1.0,1.0,1.0,-0.462,-0.166,0.092,-0.238,-0.06,0.024,0.101,0.011,0.086,0.244,-0.022,0.008,0.262,0.015,0.001,2.6684258280448665,-0.3119502247874206,4.7914456582441804,5.204844961796861,3.19551719608105
1.0,1.0,1.0,-0.154,0.035,0.017,0.015,0.025,0.014,0.029,0.029,0.026,0.014,0.026,0.004,-0.017,0.062,-0.025,6.700966424703903,4.041456703404576,1.502612203669469,5.752881456325206,5.342290778825247
1.0,1.0,1.0,-0.394,-0.211,0.187,-0.002,-0.015,0.047,-0.022,0.025,0.003,0.052,0.018,0.014,-0.032,0.011,0.011,3.624804006514656,1.3365091882522038,6.685342213586916,5.7234879822814895,5.200783100827359
1.0,1.0,1.0,-0.088,-0.146,0.028,0.001,-0.021,-0.012,0.02,0.004,-0.014,-0.012,-0.03,0.02,-0.039,-0.007,-0.036,5.254629143746371,6.070540172362335,7.793765554028858,5.399206780940557,5.0662222086157165
1.0,1.0,1.0,-0.102,-0.23,-0.012,0.003,0.031,-0.012,-0.014,-0.003,-0.001,0.013,0.021,0.022,0.019,-0.005,0.038,3.5888275847588846,3.922104288092256,6.576908950362636,3.990177117048744,4.740759476561746
1.0,1.0,1.0,-0.133,-0.061,0.058,-0.078,-0.012,0.004,-0.015,0.037,0.004,-0.02,-0.025,0.011,0.012,0.011,0.005,6.041480967045763,3.2012959746334815,4.714526277198199,7.777853864800953,8.02349305826184
1.0,1.0,1.0,-0.153,-0.22,0.071,0.033,-0.049,0.008,-0.018,-0.006,0.068,-0.005,-0.013,0.024,0.002,0.031,-0.035,2.367692529450086,4.784826954033445,5.268534258734449,7.000179076692305,2.9039588619722236
1.0,1.0,1.0,-0.358,-0.566,0.302,0.037,0.149,0.022,0.027,0.046,0.065,-0.002,-0.048,-0.024,-0.033,-0.017,0.038,1.2721335562689922,2.64634838218408,7.250065797979909,7.004133622293299,3.467874953639595
1.0,1.0,1.0,-0.175,0.073,-0.032,-0.045,0.004,-0.009,0.043,-0.007,-0.018,-0.024,0.037,-0.025,-0.033,0.02,0.041,4.854774590644092,4.067753455458289,-0.16396027445914907,6.057307269350174,6.597249791112212
1.0,1.0,1.0,-0.199,-0.135,0.484,-0.558,-0.174,0.142,0.346,0.005,-0.015,0.201,-0.075,-0.062,-0.262,0.143,-0.019,1.3157898810613817,0.5893774418544928,7.540296909764644,5.27723674457793,8.438787915043608
1.0,1.0,1.0,-0.183,-0.209,0.05,0.023,-0.028,0.003,-0.016,0.003,-0.005,0.009,0.021,0.028,-0.037,-0.024,-0.035,4.169301748897706,2.7191894213838084,6.608611821347174,4.702731414330789,5.68340531936126
1.0,1.0,1.0,0.056,-0.087,-0.097,0.865,-0.203,-0.198,0.279,0.083,0.056,0.548,0.015,0.021,0.593,-0.007,-0.012,2.38653747599059,-0.7229706039053787,5.05505894188805,-0.05185372290265633,8.890845371438147
1.0,1.0,1.0,0.178,0.032,-0.012,0.001,-0.1,0.037,-0.01,-0.007,-0.025,-0.026,-0.002,-0.006,-0.021,-0.002,0.019,3.267558522363937,3.9555702558974843,4.24026302211851,1.7862549883746106,0.7910385942729867
1.0,1.0,1.0,-0.441,-0.416,0.849,-0.443,-0.321,0.452,0.577,0.136,0.055,-0.103,0.083,-0.086,0.043,0.468,0.035,-0.3438283176765844,-0.5476670810717685,5.06262779427429,5.5104366688404935,6.896977502139747
1.0,1.0,1.0,-0.149,-0.099,0.024,-0.006,-0.003,-0.031,-0.027,-0.045,0.016,0.041,-0.004,-0.015,0.041,0.002,-0.007,4.0616503455725805,4.567780211848712,3.5632283572924544,5.6163272737518435,4.925636964083125
1.0,1.0,1.0,-0.26,-0.08,0.048,0.001,-0.015,0.022,0.067,0.005,-0.02,-0.023,-0.006,-0.003,0.011,0.016,0.033,4.577023434017173,3.318161238708924,4.433913806611613,7.202686087918956,5.091507573837415
1.0,1.0,1.0,-0.485,-0.16,0.215,-0.177,-0.018,0.055,0.454,0.019,0.001,-0.3,-0.053,0.011,0.03,-0.004,-0.002,3.8626749052819203,0.5897186510387069,6.853949693002747,7.544196487315811,5.905339749844094
1.0,1.0,1.0,-0.16,0.0,0.016,-0.014,-0.036,0.016,-0.009,-0.015,-0.038,0.02,-0.092,-0.038,0.01,0.003,0.015,1.9098361349839756,4.5534871986951675,2.7781938543763913,6.638369697416678,4.371676509568756
1.0,1.0,1.0,0.006,-0.019,0.111,-0.022,-0.391,-0.019,-0.013,0.033,-0.022,0.025,-0.055,0.028,0.021,0.022,0.029,0.7650837099700452,4.634129480390871,6.374996115363419,7.013220692415658,9.900965261167954
1.0,1.0,1.0,-0.211,0.132,-0.045,0.041,0.001,0.008,0.005,-0.003,-0.02,0.0,0.001,-0.033,-0.01,0.015,-0.003,3.8029498075850316,3.856643738619652,0.9921066212781646,8.89454896131794,4.071063398203561
1.0,1.0,1.0,-0.223,-0.103,0.076,-0.03,0.017,0.015,-0.101,0.039,-0.006,0.035,-0.046,0.015,0.029,-0.016,-0.009,3.7468679969419907,1.9093493591402337,4.016034190694045,4.397734732793559,6.4259760559643375
1.0,1.0,1.0,0.274,-0.242,-0.066,-0.527,-0.368,0.429,-0.256,0.178,-0.326,-0.007,0.005,0.016,-0.469,0.144,-0.325,0.6752415402447407,-1.5960131090725884,4.643058658185349,2.6336412216239387,2.6263431440021985
1.0,1.0,1.0,-0.032,-0.103,0.025,-0.007,-0.043,0.018,0.011,0.035,-0.034,0.011,0.001,0.016,0.017,0.04,0.041,4.3033595324923715,6.564410628646568,4.821070037414435,4.847461580936893,6.939645532064109
1.0,1.0,1.0,-0.109,-0.142,0.003,-0.042,-0.018,-0.022,-0.002,-0.058,-0.024,-0.003,-0.008,0.011,-0.017,-0.006,0.001,3.464850680236739,3.582474740896639,4.68650324277797,4.298365725933424,4.2050290424839645
1.0,1.0,1.0,-0.149,-0.248,0.173,-0.018,-0.09,-0.012,0.038,0.055,-0.003,0.002,-0.029,-0.001,-0.043,0.0,-0.019,2.194956874428807,3.0508638633713385,5.699648408429908,5.6990691846383,6.2779846477974734
1.0,1.0,1.0,0.14,0.114,0.042,0.012,-0.052,-0.018,0.008,-0.015,-0.009,-0.015,0.024,-0.001,-0.003,-0.013,-0.006,4.9897717125056875,4.657165414348681,-2.7958116042155536,-0.8410258983079437,5.3951728322568835
1.0,1.0,1.0,0.094,-0.855,-0.099,-0.033,0.441,-0.012,-0.061,0.103,-0.032,-0.004,-0.607,-0.009,0.02,0.933,0.019,-0.7100308657798866,4.432574762230277,8.331060169877832,3.2012197203152475,-0.21718919142244353
1.0,1.0,1.0,-0.014,-0.047,0.065,-0.015,0.09,-0.003,-0.007,-0.025,0.0,-0.027,-0.036,0.001,0.02,-0.02,-0.034,2.224198656729129,6.226704855032674,8.449645567112082,3.3558532196927837,9.133755085959946
1.0,1.0,1.0,-0.26,-0.058,0.024,0.016,0.028,0.008,-0.029,-0.009,0.024,0.047,0.002,0.007,-0.006,-0.016,-0.042,8.305945657060452,2.0455879345816483,5.819521130989763,4.845819173979294,4.186626090570808
1.0,1.0,1.0,-0.07,-0.051,0.009,0.004,-0.017,-0.007,0.001,-0.019,0.032,-0.003,0.012,-0.005,0.002,-0.001,0.005,4.786509009847072,4.30003348279632,3.1823961340236115,3.160126920315321,5.653139391385774
1.0,1.0,1.0,-0.051,-0.117,0.048,0.034,-0.012,0.006,-0.009,0.021,0.018,0.022,-0.004,0.0,-0.015,0.019,-0.062,4.061698951243373,4.325220647043894,6.864889696123007,3.1440860976169187,6.787730633881065
1.0,1.0,1.0,-0.228,-0.253,0.319,-0.209,-0.21,0.085,0.143,0.137,0.056,-0.027,-0.028,0.013,-0.049,-0.01,-0.025,1.7098484688011202,1.6374788721872782,7.147709242878026,5.652191481091117,7.13667762694322
1.0,1.0,1.0,-0.12,-0.171,0.101,-0.028,-0.081,-0.025,-0.029,-0.033,0.0,-0.018,0.015,0.007,-0.008,0.016,-0.004,2.432296544685827,3.493115260705507,4.658185291965258,9.239931104484329,6.583497239477049
1.0,1.0,1.0,-0.03,-0.319,0.095,0.014,0.067,0.017,-0.001,-0.753,-0.01,-0.03,0.064,0.008,-0.008,0.358,-0.012,0.06080766625094958,6.481569347568815,3.6219956146257672,3.4019766092410304,7.380925426123739
1.0,1.0,1.0,-0.039,-0.022,0.001,-0.001,-0.002,0.035,-0.014,-0.057,0.011,-0.027,0.029,-0.006,-0.031,0.013,0.0,6.91600915052379,5.044369944802662,7.257586085423886,3.6616597902563726,6.02032006166125
1.0,1.0,1.0,-0.007,-0.317,0.004,-0.023,0.107,-0.014,0.044,-0.026,-0.024,0.008,-0.032,-0.038,0.037,0.019,-0.016,3.1496382311460662,6.299223756988796,7.509632295875875,4.76256955655316,2.1503100475160344
1.0,1.0,1.0,-0.46,-0.11,0.062,-0.267,-0.119,0.096,0.094,-0.048,0.126,0.156,-0.042,-0.014,0.31,0.058,0.022,2.0654958869875992,-0.7206069891317362,4.592826353758118,5.2154045310345465,3.040818901427545
1.0,1.0,1.0,-0.266,-0.075,0.097,0.012,0.277,-0.103,-0.025,-0.289,0.052,0.043,-0.764,-0.043,0.024,0.025,-0.013,-0.7681738610573441,2.5902666460413784,2.3719911886079714,5.3729109133213075,5.919201330119914
1.0,1.0,1.0,-0.307,0.191,-0.128,-0.061,-0.021,-0.044,-0.056,-0.007,0.005,0.072,0.009,0.001,-0.029,-0.028,0.035,3.775210366604214,1.519508357691057,0.16219622738191752,5.000136912093157,3.987518218474828
1.0,1.0,1.0,-0.154,-0.238,0.118,0.013,-0.055,-0.016,-0.063,0.001,-0.016,0.011,0.032,0.009,-0.042,0.026,0.016,3.215549102264,2.704536731997819,5.377648735628974,9.956224850571765,6.261598618229313
1.0,1.0,1.0,-0.1,-0.141,0.037,0.033,0.038,-0.003,-0.013,0.051,0.004,-0.041,0.046,-0.033,0.015,-0.023,-0.008,3.6071786814856646,6.988350243180238,5.549262440477807,5.593575142739346,4.090130072100412
1.0,1.0,1.0,-0.04,-0.065,0.071,0.002,-0.109,0.027,-0.021,0.01,0.009,0.013,-0.002,-0.003,0.0,-0.025,0.007,3.4693770519538107,5.423998664840534,6.533528984737428,4.282907967026731,8.125543483525169
1.0,1.0,1.0,-0.445,-0.42,0.481,-0.181,-0.142,0.197,0.33,0.281,0.117,-0.205,-0.148,0.067,-0.014,-0.005,0.029,1.3791850802153125,0.9530285224040598,7.118444362572971,7.6890524230175625,5.814547773669161
1.0,1.0,1.0,0.085,-0.096,-0.013,-0.078,-0.993,0.075,-0.018,0.178,-0.006,-0.014,0.963,-0.011,0.004,-0.32,0.012,-0.2481991524714231,4.231337035887229,5.189454822233957,3.832453126260253,0.029061674715753938
1.0,1.0,1.0,-0.152,-0.168,0.066,-0.033,0.009,0.01,0.043,-0.032,-0.019,-0.027,0.044,0.009,0.031,-0.022,-0.037,3.2223597658833545,4.89627344260909,4.73675893658834,6.538519410013997,5.742793057112981
1.0,1.0,1.0,0.044,-0.296,-0.032,0.115,-0.344,-0.097,0.017,0.319,0.004,0.002,0.005,-0.003,-0.008,-0.028,0.002,0.8567743553626737,2.2531059743448756,5.391354688414504,1.3546556043407656,7.438502750274615
1.0,1.0,1.0,0.097,-0.494,-0.101,-0.019,-0.045,0.032,0.028,-0.475,-0.049,0.038,0.84,0.022,-0.001,-0.232,-0.009,-1.6183816860912383,2.5111917927781815,4.906076303524084,1.8449519356231092,4.475524666335021
1.0,1.0,1.0,-0.128,-0.049,0.075,-0.045,0.234,0.037,-0.021,-0.222,0.001,-0.03,0.029,-0.009,-0.021,-0.119,0.02,1.3028696182336745,2.6258455960849933,2.235877623250953,4.316828421686731,7.248714907028456
1.0,1.0,1.0,-0.324,-0.228,0.146,-0.073,0.001,0.124,-0.544,-0.13,0.272,0.23,0.069,0.035,0.665,0.043,0.056,1.3078396259057414,-0.19920082377434722,4.127127699520154,4.109289891991736,4.655654292689354
1.0,1.0,1.0,-0.266,-0.038,0.004,0.061,-0.027,0.036,0.02,-0.006,0.046,-0.006,0.015,0.017,-0.031,0.021,0.002,5.18189196051944,2.961424598882868,4.480463825363383,6.326045913670152,3.386981157234672
1.0,1.0,1.0,-0.349,-0.085,0.06,-0.111,-0.097,0.01,0.185,0.009,-0.026,-0.073,-0.032,0.013,0.007,-0.015,0.016,3.594192052183324,1.598482632305985,4.981929099240495,6.374253777863662,1.245779834791784
1.0,1.0,1.0,-0.234,-0.056,0.012,-0.034,-0.051,0.041,-0.033,-0.028,0.041,-0.008,0.029,0.005,0.009,0.019,0.0,3.2094573766101377,2.516682845013633,3.676827508569372,5.294028496369746,3.4351798893467027
1.0,1.0,1.0,-0.182,-0.18,0.282,0.073,-0.187,-0.038,-0.555,0.123,-0.088,-0.055,0.012,-0.045,0.237,-0.02,0.013,1.94085932777671,0.2952859546096871,5.336844477938083,3.449119378465449,7.673780282731675
1.0,1.0,1.0,0.029,0.041,0.124,-0.122,-0.045,0.009,-0.06,0.016,0.036,0.024,0.007,-0.027,0.029,-0.026,0.037,2.6818250632254728,3.4242567409221794,7.170036166819045,4.7366076318824675,10.391697796430682
1.0,1.0,1.0,-0.025,-0.012,0.107,-0.032,-0.177,0.011,-0.02,-0.03,0.028,-0.007,0.067,0.03,0.024,-0.013,-0.001,2.7735295256685544,3.6857028691296674,5.788105695249215,3.6576201528637897,9.582380829374006
1.0,1.0,1.0,0.267,-0.145,-0.052,0.027,-0.066,0.007,-0.003,0.044,0.029,-0.009,0.018,0.005,0.023,-0.038,0.029,3.719160835569267,3.4463280352666157,5.249417244871051,0.8146822366038613,1.8963075096182052
1.0,1.0,1.0,-0.174,-0.021,0.057,0.067,0.003,-0.002,-0.197,-0.019,-0.01,0.061,0.003,-0.006,-0.005,-0.012,0.001,6.323561644879533,1.6505940003879662,2.3770316496172623,3.693322787738465,6.157123236146847
1.0,1.0,1.0,-0.143,-0.291,0.042,-0.036,-0.002,-0.008,0.031,0.021,-0.008,-0.014,-0.01,0.014,0.037,0.01,0.011,2.8905170991624476,4.566210082213943,6.183697774117709,9.136510889713458,5.441871388487536
1.0,1.0,1.0,-0.057,-0.081,0.032,-0.05,-0.01,-0.028,-0.003,0.021,0.008,0.028,0.012,0.018,0.006,0.041,0.015,4.355814805517185,5.791073013997753,2.573620113592015,4.821255293990206,7.607469133810722
1.0,1.0,1.0,-0.613,-0.015,0.004,0.118,-0.051,-0.023,0.141,0.027,0.042,-0.149,0.016,-0.041,0.099,-0.005,0.002,3.7102658779308437,0.7366223470417492,3.894440477853966,7.107756163659417,1.6289984562921225
1.0,1.0,1.0,-0.074,0.05,-0.006,-0.033,-0.104,-0.035,-0.017,0.021,-0.06,-0.006,0.011,-0.025,-0.024,0.003,-0.001,3.545863698065257,5.03308504855332,3.5505083313931998,5.697919521595614,1.7479978960440974
1.0,1.0,1.0,-0.039,-0.158,0.115,0.005,-0.129,0.0,-0.041,0.026,0.023,-0.01,-0.018,-0.01,0.009,0.119,-0.03,1.5686567420604167,4.437180160913498,4.359882677734651,4.234998611221003,7.879804781713649
1.0,1.0,1.0,-0.293,-0.425,0.352,0.007,-0.006,0.013,0.008,-0.303,0.001,0.009,0.43,0.035,0.007,-0.04,-0.007,0.4527049131807397,1.8060708365002995,4.878261907023526,5.2570681544923925,5.912513874043267
1.0,1.0,1.0,-0.063,-0.039,0.008,-0.045,0.017,-0.024,-0.004,-0.029,0.003,-0.001,-0.031,0.026,-0.03,-0.053,-0.001,4.201184624562351,3.176543108665385,8.743559070849424,7.538315699732155,8.377388840877856
1.0,1.0,1.0,-0.058,-0.202,0.012,0.013,-0.134,-0.013,-0.031,-0.089,0.038,0.003,0.011,0.012,0.042,0.116,-0.024,1.327874359391905,4.484230003566551,4.193481075501138,3.7995091293143086,4.013653059145778
1.0,1.0,1.0,-0.365,-0.075,0.034,0.033,-0.048,-0.037,-0.007,-0.011,-0.008,0.016,-0.023,-0.051,-0.005,-0.005,0.002,3.5634256562348416,2.686779234863127,4.298781163569254,7.354834472505946,3.456842392755063
1.0,1.0,1.0,-0.059,0.304,-0.051,-0.027,0.126,-0.027,0.014,0.898,0.026,0.009,0.556,-0.019,0.007,-0.065,-0.034,-2.5952200346397776,7.290758119894686,0.31772433898587593,5.109201114555714,5.780212070593614
1.0,1.0,1.0,-0.144,0.11,-0.01,-0.758,-0.015,0.031,0.162,-0.018,-0.008,0.208,0.016,0.012,0.038,-0.016,-0.03,4.70359182881444,-0.3770227162189217,2.2433534192511466,4.33675578807454,2.109152935966624
1.0,1.0,1.0,-0.086,-0.314,0.034,-0.032,0.086,-0.01,0.0,0.008,-0.018,0.041,0.013,0.008,0.027,-0.002,-0.021,3.5178506527246474,4.125716756714855,9.967440085644714,5.593840655967027,1.2725923853463348
1.0,1.0,1.0,-0.745,-0.103,0.112,0.274,0.025,-0.037,0.002,-0.003,-0.017,0.168,0.0,0.022,-0.593,0.006,-0.019,4.79532179256959,-1.0264939523649526,4.86122003516225,6.777955224226249,2.913567455679231
1.0,1.0,1.0,-0.497,-0.178,0.223,-0.14,-0.086,0.01,0.276,0.002,0.016,0.025,-0.009,-0.016,-0.04,-0.011,0.001,3.518239345734675,0.2462194226418708,4.643257298918389,5.845303071817776,5.783280943211512
1.0,1.0,1.0,-0.164,-0.058,0.028,-0.038,-0.003,-0.027,-0.006,-0.007,-0.007,0.004,0.018,0.002,-0.018,-0.009,0.013,6.032910645881596,3.4030222779511674,4.404232852532842,4.43694712726576,6.673300803291031
1.0,1.0,1.0,-0.319,-0.116,0.147,-0.168,-0.008,0.054,0.265,0.057,0.03,-0.103,-0.026,0.017,-0.011,-0.006,0.005,4.638198753003701,1.2163937007372656,7.009800513638554,7.06279131279672,6.474615442403911
1.0,1.0,1.0,0.261,-0.075,-0.034,0.015,-0.015,-0.012,0.059,-0.029,0.036,0.027,0.021,-0.006,0.007,-0.015,-0.014,4.152268584002028,1.5748098045818004,3.883253493187781,1.0651508317292953,4.126526317379529
1.0,1.0,1.0,-0.879,-0.037,0.046,0.595,-0.032,-0.067,-0.274,0.053,-0.027,-0.058,0.008,0.036,0.272,0.023,0.041,4.945471906771501,0.13816315383164657,4.864076524982842,8.487377694325554,2.5371204187702388
1.0,1.0,1.0,-0.186,-0.221,0.145,-0.009,-0.012,-0.009,0.005,-0.045,-0.006,-0.02,0.045,0.001,-0.013,-0.015,-0.006,2.554802309893898,3.0408951127999173,5.007224241190708,5.645675818655092,5.957314862177758
1.0,1.0,1.0,-0.316,-0.106,0.048,0.017,0.006,-0.003,0.014,-0.036,-0.034,0.008,-0.009,0.015,-0.005,0.005,-0.016,4.249904237510856,2.4486319151720544,4.912024329483366,6.065127037772078,4.141253901861814
1.0,1.0,1.0,-0.089,0.081,-0.05,-0.033,-0.046,-0.013,0.011,0.009,0.026,-0.009,-0.033,-0.002,0.017,-0.084,-0.013,2.0437594954923797,3.377934419594452,2.0239633475069,4.160906774449756,4.392713096080818
1.0,1.0,1.0,-0.096,-0.6,0.146,0.019,-0.232,-0.091,-0.025,0.583,0.004,-0.011,-0.347,0.028,0.026,0.026,0.016,-1.0409020480450053,3.142551405168036,6.232682663648448,3.3817673106818087,5.697854106689269
1.0,1.0,1.0,-0.259,-0.041,0.04,0.018,0.034,0.01,0.024,-0.004,0.032,-0.011,0.02,-0.041,-0.025,-0.04,0.009,8.65247421399145,3.8359620651264814,6.98163244257126,8.316531970965846,4.698112318152181
1.0,1.0,1.0,-0.068,-0.349,0.051,-0.024,-0.056,0.0,0.007,-0.142,0.019,0.013,0.189,0.028,0.035,0.008,-0.007,0.9439373855816036,5.792624526851583,5.068042078843699,4.378790545890443,5.953451857687935
1.0,1.0,1.0,-0.181,-0.098,-0.001,0.029,0.039,0.026,-0.007,0.025,0.006,0.016,0.046,-0.002,-0.027,0.03,0.001,6.986177399611639,2.9369501027677605,5.4207992435536445,5.397497877094626,4.0371322735458275
1.0,1.0,1.0,-0.058,-0.254,0.006,0.012,0.029,0.015,-0.024,0.024,-0.008,0.042,0.035,0.011,0.018,0.016,0.028,2.4757466094711598,3.954630181318774,9.119937492704299,3.8121578684102233,5.353073177992308
1.0,1.0,1.0,-0.01,-0.036,0.006,-0.231,-0.067,0.174,0.04,0.0,-0.012,-0.488,-0.051,0.039,0.04,0.0,-0.034,2.3275119308648926,0.4433298348740946,3.1398220870150113,2.950387697927202,4.0884811560511505
1.0,1.0,1.0,-0.079,-0.177,0.028,0.04,-0.204,-0.012,0.02,-0.036,0.01,-0.049,-0.031,-0.038,-0.007,0.155,-0.056,1.2382758146624144,6.3399362034883975,4.196136656388118,5.05139436118656,3.7183048929474225
1.0,1.0,1.0,-0.185,-0.169,0.24,-0.185,-0.116,0.021,0.087,0.036,-0.023,-0.018,0.01,0.004,0.008,0.005,-0.003,2.215769860266831,1.974553636112133,4.448396895948859,6.970073282159572,7.842761438882969
1.0,1.0,1.0,-0.237,-0.139,0.042,-0.026,0.02,-0.016,-0.011,-0.014,-0.037,0.001,0.001,-0.028,0.019,0.022,-0.017,4.471653909094883,2.9736244408819617,4.495149311552269,5.651005861911396,5.273198902143298
1.0,1.0,1.0,-0.126,-0.16,0.054,0.037,-0.068,0.023,0.0,0.047,0.013,0.005,0.001,-0.01,0.003,-0.003,0.006,3.4242984910049197,3.493828502662409,6.263544549592968,3.8377539717223423,6.799346174064496
1.0,1.0,1.0,-0.028,-0.009,-0.005,0.037,-0.007,-0.048,-0.001,-0.014,-0.009,0.021,0.006,-0.017,-0.018,0.001,0.019,5.140208129272321,5.53489941251944,2.931800651607448,3.5629673713480976,5.480273144048548
1.0,1.0,1.0,-0.16,-0.182,0.128,-0.055,-0.017,0.006,-0.022,-0.025,0.035,-0.024,-0.011,0.027,0.005,0.013,-0.01,2.6354675948578854,4.14574396421238,5.388775695774696,5.6551093657250355,5.908011299032007
1.0,1.0,1.0,-0.068,-0.177,0.063,-0.046,-0.037,0.015,-0.054,-0.031,-0.011,-0.049,0.006,-0.013,0.041,-0.025,0.016,3.555197604551288,1.7707324722497273,5.136503789000206,3.42018342136953,4.553182211572189
1.0,1.0,1.0,-0.077,-0.802,0.065,0.014,0.299,-0.003,0.007,0.298,0.015,0.031,-0.678,-0.013,-0.005,0.766,-0.025,-0.45339549825615544,6.508471013550773,7.562531682302742,6.492175159072746,0.8919153581610297
1.0,1.0,1.0,-0.077,-0.545,0.158,-0.032,-0.092,0.012,0.039,-0.03,-0.027,-0.002,0.459,0.009,0.004,-0.195,0.019,-0.9670246619948148,5.22318511618489,5.447348200622756,5.398774547016953,5.743158705244755
1.0,1.0,1.0,-0.27,-0.222,0.188,-0.09,-0.041,-0.009,0.023,0.039,-0.002,-0.005,-0.015,-0.04,-0.012,-0.037,0.009,2.755910800795729,2.033774848836721,7.032491687268096,5.631801205001038,5.975145621257132
1.0,1.0,1.0,-0.005,-0.049,-0.024,-0.047,-0.041,0.016,0.002,-0.009,0.047,-0.025,-0.05,0.019,0.028,-0.022,0.008,2.659796396922566,3.9582143235700706,3.240132280293284,3.4138212327596866,4.338157354069405
1.0,1.0,1.0,-0.253,0.075,-0.038,0.023,-0.004,0.017,-0.043,0.076,-0.017,0.08,0.021,0.021,-0.053,-0.027,-0.04,4.4918136115259655,1.9898779466887215,0.8685816812552041,5.32417685717968,5.1608085701527715
1.0,1.0,1.0,-0.165,-0.182,0.093,-0.032,-0.06,0.02,-0.005,0.02,-0.019,0.008,-0.038,-0.022,0.016,0.018,-0.024,3.422641260245855,2.4223065187973924,5.804551494965226,8.78581985153873,6.2371945461125815
1.0,1.0,1.0,0.209,-0.32,-0.089,0.045,-0.282,-0.031,-0.023,0.322,-0.019,-0.024,-0.078,-0.03,-0.015,-0.041,0.004,0.9843144904878462,4.213719991760688,5.648215974226171,0.944477334434314,1.6446888960506003
1.0,1.0,1.0,-0.288,-0.247,0.509,-0.151,-0.255,0.116,-0.334,0.213,-0.045,-0.017,0.012,-0.091,0.931,-0.044,-0.043,1.294190708987045,-0.326585734904441,5.4954793883184925,4.18460094039508,7.499628734279831
1.0,1.0,1.0,-0.089,-0.175,-0.01,0.034,-0.037,0.023,-0.007,0.008,0.013,-0.01,-0.005,0.027,0.015,-0.022,0.017,3.9095746185120612,4.19421656367267,5.335966947250879,2.8729626699181763,5.966941729725329
1.0,1.0,1.0,-0.092,-0.125,0.101,-0.025,-0.26,0.015,-0.042,0.012,-0.016,-0.001,-0.032,0.033,-0.007,0.093,0.0,1.0812788234973665,5.012148486627622,4.210722999158787,4.722261789352696,8.55034566862728
1.0,1.0,1.0,-0.391,-0.338,0.287,-0.069,-0.036,-0.001,0.144,-0.213,-0.069,-0.11,0.182,-0.016,0.004,-0.057,-0.021,1.205885956367755,1.6491136602988699,4.643488787038132,6.979907474960274,5.50044337957402
1.0,1.0,1.0,-0.306,-0.006,0.052,0.061,-0.033,0.046,-0.709,-0.024,0.043,0.374,-0.01,0.058,0.19,-0.006,0.006,6.962070968034712,0.1540232609705936,3.504235821347126,3.9295550292449954,6.78907564755036
1.0,1.0,1.0,-0.177,-0.486,0.221,-0.005,-0.082,-0.007,-0.007,-0.417,-0.036,0.0,0.795,0.021,0.03,-0.124,-0.04,-0.1050815714885367,3.825163174856357,4.933709642114742,5.542714856783344,5.843294665236444
1.0,1.0,1.0,-0.14,-0.103,0.007,0.009,0.013,-0.01,0.013,-0.014,-0.005,0.023,-0.023,-0.012,-0.017,-0.026,0.019,6.770350460569674,6.124672646190453,6.054501638446759,5.8171563777342925,2.4156737314837553
1.0,1.0,1.0,-0.403,-0.083,0.054,-0.01,-0.02,-0.014,-0.673,0.004,-0.009,0.686,0.0,0.0,0.123,0.054,0.007,6.883453517514949,-1.4342338912174046,5.748566875478672,4.3779551257081195,4.993277626468721
1.0,1.0,1.0,0.074,0.091,-0.007,-0.054,-0.011,-0.005,-0.008,0.05,0.002,-0.024,0.012,-0.02,-0.018,-0.033,0.043,3.039634997763703,2.637678471454061,2.2068939619961507,2.2598221669304843,3.9272782588598076
1.0,1.0,1.0,-0.321,-0.097,0.092,-0.018,-0.022,0.034,-0.315,-0.053,0.026,0.295,0.026,0.021,-0.044,-0.018,-0.004,4.24014579734494,0.9255291156649106,4.31895816424626,4.488356103435576,5.182836543811164
1.0,1.0,1.0,-0.117,0.023,0.004,-0.004,-0.024,-0.016,0.008,-0.024,0.01,-0.031,0.031,0.0,0.01,-0.009,-0.001,6.962585020362891,4.6151513084804545,2.6150060756089637,5.193531150501127,6.167129649886839
1.0,1.0,1.0,-0.046,-0.035,0.005,0.048,-0.013,-0.011,-0.002,-0.029,-0.003,-0.036,-0.006,-0.032,-0.022,-0.006,0.01,4.489869724886371,3.0049837163032906,3.2874090140550343,2.6879537089099212,4.8188106876898695
