0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.0032,-0.0168,0.012,0.0344,-0.012,-0.0024,2.2636035554802176,5.1372282574351935,6.127539639160546,5.654086168341854,4.289455318202579
1.0,1.0,1.0,0.0256,-0.05,0.014,-0.0076,-0.0256,0.0052,3.170557924200751,3.342382036962762,1.7157522599653867,7.464060583062784,1.8798543237048317
1.0,1.0,1.0,0.0,-0.0396,-0.0068,0.0144,0.7756,0.0164,-0.3727290735942743,5.343226428470649,4.207683850676803,6.333041051411934,4.3580460299720745
1.0,1.0,1.0,0.0344,-0.4388,0.0132,0.002,0.0604,-0.0224,0.7104174082649912,5.200130489459131,5.054330245733848,7.753197485433143,7.665466683251964
1.0,1.0,1.0,-0.1964,-0.0088,0.0268,-0.154,-0.034,0.0424,2.706825901258651,0.8967528945048726,5.269273906887903,5.2381411480968945,5.17379085890228
1.0,1.0,1.0,-0.0932,-0.0916,0.0032,0.0132,-0.0152,-0.0108,1.7504341497795415,2.3260394332771317,6.356308083715564,5.463679705051506,6.215242888081907
1.0,1.0,1.0,-0.0088,-0.062,0.018,-0.0148,-0.0052,-0.0064,3.431350255480369,3.6922739436244303,5.782644593120612,2.402011515761922,5.36104525398329
1.0,1.0,1.0,0.3712,0.0304,0.008,-0.0328,0.0056,-0.0104,2.826011728446294,-0.5501278618769612,7.782722330855341,7.615425073894667,6.042631164866131
1.0,1.0,1.0,0.0,-0.0172,0.0188,0.016,-0.008,-0.0064,3.510529575811505,3.9068712745636285,4.209693077114099,3.6094694870761224,5.002157377574561
1.0,1.0,1.0,0.0212,-0.0056,-0.002,-0.034,-0.0176,-0.0092,3.606911984419818,4.584485716874683,6.202950733774422,3.3401640578936664,4.526132630398395
1.0,1.0,1.0,0.1016,-0.0096,-0.0208,0.0156,0.0284,-0.0192,3.7351306065474033,2.8469558688077057,5.641471441064165,7.085686800802476,7.8716393835623055
1.0,1.0,1.0,0.0248,0.0408,-0.0176,0.0084,-0.0036,-0.0136,3.106108499768077,3.670716180484751,1.0878301102199401,8.690884816105811,5.60836156865187
1.0,1.0,1.0,-0.0056,0.0128,-0.0048,-0.0064,0.0016,-0.0024,5.794508033554958,3.754828856009259,2.4969765659637866,4.5414713108786104,5.1907398623299255
1.0,1.0,1.0,0.0088,0.1252,0.0004,0.0044,0.0288,0.0132,2.667484716643822,3.217954670413016,8.355690349077904,6.174976966806362,0.37294787450101463
1.0,1.0,1.0,-0.0424,0.0004,-0.0076,0.23,0.0016,-0.0132,4.374797471899658,0.5345917507776314,4.253511289557513,4.385208377304131,4.461654764435299
1.0,1.0,1.0,-0.0196,-0.5444,0.0144,0.0048,-0.3552,-0.008,-0.19827304369734877,4.430808171075963,10.890337905774281,0.9607203055731146,2.4777788286528817
1.0,1.0,1.0,0.0284,-0.0628,0.0176,0.0288,0.038,-0.0012,2.9217251177206762,4.092958804322608,5.0062065063634895,6.935393143375325,7.217533579419557
1.0,1.0,1.0,0.082,0.008,0.0036,0.1276,-0.0028,-0.0128,3.750463080927563,0.9007267032198683,2.433071037491707,8.237907111827951,4.769947761524331
1.0,1.0,1.0,0.0708,0.0204,0.0504,-0.3968,-0.004,-0.004,3.738305609073574,0.3950879131583407,4.942936071989163,5.655457390821804,3.756647110885085
1.0,1.0,1.0,0.0412,-0.5988,-0.048,-0.014,0.0504,-0.0156,-0.624096562141025,1.6912148687079378,3.9042120450710236,5.4637830939451115,1.793430211993051
1.0,1.0,1.0,-0.07,0.1628,-0.0392,0.0152,-0.7596,-0.026,-2.2984587185617293,2.986885109456207,2.1693675029672024,4.65469621609506,7.2163918702782714
1.0,1.0,1.0,-0.0328,-0.0112,-0.0176,-0.0052,-0.0176,-0.018,3.8472772312326975,8.781649296146874,6.1049572906048795,5.454811250796941,7.503359702797545
1.0,1.0,1.0,-0.0004,-0.3204,-0.0176,-0.0008,-0.0264,0.012,0.4888257150901727,4.835457875799497,6.106643802481837,2.7521471634582055,5.706413077233468
1.0,1.0,1.0,-0.0268,-0.024,-0.006,0.002,0.008,-0.0204,3.504959913170645,2.295271435573571,5.24778791553927,4.656149763659642,4.696870101484133
1.0,1.0,1.0,0.012,-0.004,-0.008,0.0076,0.0036,0.0,4.3696775403948305,4.263221557167706,3.989557025767309,4.213770174669684,4.585695838997993
1.0,1.0,1.0,0.1048,-0.0432,0.004,-0.0036,-0.0004,0.0096,4.062685853276106,2.4709809682640618,3.77685340225014,6.644484767238953,1.8135977155013885
1.0,1.0,1.0,0.0372,-0.0224,-0.0124,-0.006,0.0032,-0.0028,4.425905875030225,2.228196134044696,2.732394026512133,5.423834774355035,3.64906365356408
1.0,1.0,1.0,0.0172,-0.0128,-0.0124,-0.0056,-0.002,0.0124,6.167549976667392,2.308615934799072,4.111357519713644,6.658837481113251,3.6141197176719126
1.0,1.0,1.0,0.0632,-0.0016,0.0288,-0.0192,0.0196,0.0196,4.744538122173654,0.727097361489268,5.33970010285453,8.765928066548796,4.5238375226889715
1.0,1.0,1.0,0.0164,-0.0036,0.016,0.0128,-0.0296,-0.032,3.3817681939851627,2.2366716247196017,6.147403045045046,3.2665192451963736,4.6769244393826055
1.0,1.0,1.0,0.0108,-0.24,-0.01,0.0168,-0.4972,-0.0012,0.12177704805015965,4.18025397832027,5.122134872501456,2.920642202604391,4.7870283249631465
1.0,1.0,1.0,0.0596,-0.1044,0.0192,0.0052,-0.0072,0.0084,2.1384870797904934,3.2894079076366065,2.2288583873419383,6.830405304786742,2.5939407328385586
1.0,1.0,1.0,0.0496,0.0632,0.012,-0.0032,0.0072,-0.0128,3.1113147823854708,2.532578381013312,6.047513143274133,6.1164985899041024,1.323191633612637
1.0,1.0,1.0,-0.0028,0.0064,-0.018,-0.0188,-0.0024,0.0012,3.7218235807672246,6.195374309466014,4.294351888445208,2.5724366319860508,5.63284284068215
1.0,1.0,1.0,-0.0376,0.0444,0.0028,0.0072,0.0164,0.0164,3.0023909896463383,2.810051516833157,6.754594990321843,5.294975713025061,8.000056304685836
1.0,1.0,1.0,-0.0072,-0.0616,-0.0352,-0.0304,-0.0016,-0.0216,2.6588823006027185,3.357406051226377,3.9765578868252422,6.716755428954487,5.82728302804458
1.0,1.0,1.0,-0.0468,0.0048,0.0124,-0.074,0.0004,0.0072,6.376505493975079,1.3957736132203964,5.211764339735089,5.705264687729858,4.442397432469445
1.0,1.0,1.0,0.1504,-0.0224,0.0136,0.0084,0.0096,-0.0236,3.2294833883810794,1.9935740849115073,2.9826120809000436,8.053801505391714,6.682384892191667
1.0,1.0,1.0,0.0968,-0.0012,0.0004,0.008,0.0064,-0.0384,2.875731272753885,2.466989021852636,1.2905446632910715,6.788350213470822,1.832859371296594
1.0,1.0,1.0,0.1272,0.0168,0.0248,0.4708,0.018,0.0008,3.3517940580132053,-0.8983006145364252,6.069674573462769,4.964144032169878,3.294104336263764
1.0,1.0,1.0,0.0272,0.0052,-0.0148,-0.0112,0.0036,0.01,4.744329173588549,3.810336336601428,2.39403961484698,1.4726163013145754,5.428232066197355
1.0,1.0,1.0,-0.0068,-0.1204,0.0136,-0.006,0.0124,-0.012,2.965063223520578,4.845466628990478,4.627180972070562,4.0103191798669116,7.826151556216764
1.0,1.0,1.0,-0.0036,-0.0132,0.004,0.0108,0.0564,-0.0016,1.5808567146946588,3.675523737597869,3.6288627705644494,4.80669962418521,5.182523285607622
1.0,1.0,1.0,0.0088,-0.0012,-0.0164,0.0124,0.1756,0.004,0.9353208606688916,3.612810967793039,8.352728615724594,6.596436051770617,4.030067086605026
1.0,1.0,1.0,0.3228,-0.0304,-0.0132,-0.5844,0.0036,-0.012,5.26591709743076,0.06192201644572792,3.531206351072279,6.717487750186915,7.5942527798708594
1.0,1.0,1.0,0.0172,-0.2172,-0.0072,0.0232,-0.0104,0.0056,0.4263696041280638,5.945832553880054,4.486863008457487,7.518002689885065,5.056492387758466
1.0,1.0,1.0,-0.0404,-0.0124,0.0064,-0.0188,0.01,0.0208,5.264018870993395,4.503215083608359,3.970371498327861,5.954802742180198,5.490969507714304
1.0,1.0,1.0,0.0548,0.024,0.0052,0.0132,0.006,-0.0192,6.103367868150592,3.2467587978319443,4.560540230896537,7.824143096615998,6.4934178240047
1.0,1.0,1.0,-0.0544,-0.0004,0.0004,-0.0092,-0.01,0.0152,6.923928603647488,2.729789817592911,4.926232384246948,3.8508633932899476,6.080810246496161
1.0,1.0,1.0,0.006,-0.0228,0.036,-0.012,-0.0116,0.0076,2.3674731636624737,4.375604559217844,5.308772740524281,6.412218178240096,4.635172996591858
1.0,1.0,1.0,-0.0128,0.0016,0.0088,-0.0084,-0.03,0.0112,2.0049020177344374,3.6615030854333717,6.163267573949962,6.538225024616712,4.260941918667249
1.0,1.0,1.0,-0.0668,0.0292,0.0016,0.0072,-0.0236,0.0236,4.768286732250998,2.451128000369471,9.329768706823836,4.521323210582618,5.466454585676233
1.0,1.0,1.0,0.0136,0.0288,-0.0016,0.0108,0.014,0.0096,4.399812078898752,2.6650564321168435,7.299298123563022,2.3753387883390173,6.5832904301711626
1.0,1.0,1.0,0.054,0.0044,-0.0184,-0.0092,-0.002,-0.004,5.26986987191807,2.159792538705248,5.282142478652483,2.192642181383964,5.22813835626928
1.0,1.0,1.0,-0.0128,-0.072,0.0104,0.014,-0.0064,0.0028,2.523876985079689,5.633511183593805,2.50531623929781,2.928629424328076,10.482521810135637
1.0,1.0,1.0,0.2328,0.5088,0.2104,0.0068,0.0204,-0.0032,0.31126629743686873,1.0633363432459058,6.486094565839073,7.989274463619099,1.928122973661695
1.0,1.0,1.0,0.0268,0.0288,0.0108,0.0204,-0.014,-0.0136,4.380042429361569,4.656613691129779,7.895056951500325,6.941432759616414,2.4409499238958157
1.0,1.0,1.0,-0.288,0.224,-0.304,-0.1472,0.142,-0.0548,0.11661268629620558,0.5104744356152091,5.393628330749087,2.0017900443912233,10.785379045109972
1.0,1.0,1.0,-0.0668,-0.1216,0.0284,-0.0172,-0.0064,-0.0196,1.5493996356105686,2.6224370346967323,6.1995109534084705,5.4056952588185325,5.679135220356555
1.0,1.0,1.0,-0.0532,0.0092,-0.0136,-0.0088,-0.0088,-0.0008,4.28318752808034,3.2677025159779722,7.041531863337078,4.273384300338585,6.114037067432419
1.0,1.0,1.0,-0.0184,0.0332,-0.0292,-0.0028,0.02,0.0316,2.949561461513463,3.5456399439444173,9.34413903164603,1.5839554507100186,8.786372673697082
1.0,1.0,1.0,-0.0464,-0.0204,-0.0036,-0.0028,0.0048,-0.0044,4.486278627769896,4.163164191850199,4.593919558051349,4.373658305723343,5.291259374475295
1.0,1.0,1.0,-0.0388,-0.17,0.0104,0.0152,-0.0124,0.0036,1.3490369112678182,2.957432594576278,4.279076049263702,4.3133655865379605,5.7506723309900725
1.0,1.0,1.0,-0.0296,-0.0056,0.024,-0.0728,0.0168,0.012,3.699873423049355,1.6746175654287105,6.169516305355616,5.85027066162787,4.431056582884551
1.0,1.0,1.0,-0.0996,-0.1232,0.0268,-0.0308,-0.0076,-0.0368,1.8339469401692712,0.21473132503678372,4.946541850472697,3.2193001767829434,6.038635114324787
1.0,1.0,1.0,-0.002,0.0332,-0.0136,-0.0012,-0.0196,-0.0232,5.539692315395305,6.029915953055473,7.614808622429301,6.51186796061301,6.397350660624429
1.0,1.0,1.0,-0.0072,-0.0392,0.0152,0.02,-0.008,-0.0008,3.5509690847188757,6.965205180750207,4.127369860906002,1.2133237417043143,9.053063857776834
1.0,1.0,1.0,-0.2432,0.032,-0.0336,-0.0264,0.0012,-0.0076,2.1926695197995274,0.8699628217575865,-0.6414193382235016,5.958096727844223,5.61885816756534
1.0,1.0,1.0,0.0456,0.0156,0.0092,-0.0092,-0.0004,-0.0056,2.354745674556513,2.0845034212036184,4.045865770541761,6.161197905154607,3.3530592163932633
1.0,1.0,1.0,-0.03,-0.0032,0.0436,-0.0048,0.0188,-0.0196,3.715806491252149,2.2263344248856187,7.283061401221758,4.433642327190732,4.962164479959099
1.0,1.0,1.0,-0.092,-0.0168,-0.0016,0.0024,0.0108,0.0028,5.251934317115328,2.0775861112649174,3.1115535927725215,1.763354072572798,1.6997392179030735
1.0,1.0,1.0,-0.0636,0.0728,-0.19,-0.1192,0.3996,-0.058,-0.33568292097543706,1.0916198844256295,7.446483240809025,2.610334095419735,3.6112837927856765
1.0,1.0,1.0,-0.118,-0.0744,-0.0076,-0.0188,-0.0096,-0.0212,2.567291003671951,2.127943678979645,5.690336098870987,4.599099813284903,5.436411476183672
1.0,1.0,1.0,0.0328,-0.0168,0.0088,0.0128,0.0124,0.0004,6.756764093919042,6.980051761443331,5.990385896635341,4.935832727351105,2.781766679628316
1.0,1.0,1.0,0.0656,-0.004,0.0128,0.0156,0.0024,0.0092,4.094343609402004,3.0549588419098,5.8700551561888705,7.187999955961549,7.22695290318328
1.0,1.0,1.0,0.0108,0.14,-0.006,-0.0228,-0.0448,-0.014,1.554146574811997,5.299421310361232,6.448870595306764,3.171771363473138,2.7461518734416055
1.0,1.0,1.0,0.008,0.0044,0.006,0.0012,-0.0012,-0.0328,5.86549886906944,3.334617154923627,4.16161429253601,4.680282487304228,3.653947679579609
1.0,1.0,1.0,-0.9348,0.1256,-0.1188,0.766,-0.002,0.0072,2.5450611410632153,0.0187019168546545,7.888556941464948,4.600776800824767,7.33166564199856
1.0,1.0,1.0,-0.2036,-0.006,0.0128,-0.0724,0.0116,-0.0088,3.923738492597406,0.5103052630916132,5.058284540553265,6.2269302041765,5.136184274749258
1.0,1.0,1.0,-0.0024,-0.0616,-0.0072,0.0188,-0.0104,0.01,2.6185112436933102,3.481756890394842,2.5797513245536106,4.934378229075134,3.08600769494426
1.0,1.0,1.0,0.1096,-0.1288,-0.0424,-0.0232,-0.0268,0.0236,1.505944906450883,1.8998795646965905,5.493005799635228,9.637989381915274,5.312250651819277
1.0,1.0,1.0,-0.2064,-0.0884,0.0596,-0.0952,0.0108,-0.0084,1.7564704114624379,1.0081935690223773,6.1558329316708,4.853114140008598,5.291746962878999
1.0,1.0,1.0,-0.1824,-0.0264,0.0128,0.0244,-0.0072,-0.0116,3.9049081822594705,1.8643151836542966,5.701065337265885,5.250625779418233,6.390339036640604
1.0,1.0,1.0,0.7216,0.094,0.0932,0.2252,-0.0072,-0.01,2.6450792116545996,0.1357885641144736,7.967242570970543,8.911235926318001,6.3633951259216905
1.0,1.0,1.0,0.0324,0.0412,0.0472,-0.0392,-0.0864,0.0104,1.4264876583774553,2.5548451915921966,6.782999772173644,5.660745448971287,3.456580541697732
1.0,1.0,1.0,0.0368,-0.034,0.0164,-0.012,-0.0076,0.0012,5.276500881556872,3.402061761432406,3.2183025456464702,5.5501627283606165,2.8606696031774126
1.0,1.0,1.0,-0.1572,-0.0872,0.0012,-0.0172,0.014,0.0352,2.440847358976823,1.2269233192347064,4.200976954135048,3.6162008721660714,6.3043171089596495
1.0,1.0,1.0,0.068,0.008,0.0136,0.4092,0.0128,-0.0036,5.17013571905416,0.09145952591618833,8.624844344946876,4.854064009348365,3.630892575082483
1.0,1.0,1.0,-0.044,0.0132,0.0084,-0.0544,0.0072,-0.0208,4.974320440290712,1.667088125195812,5.624011909302704,6.086792154322328,4.484878204331656
1.0,1.0,1.0,-0.0732,-0.28,0.0244,-0.0256,0.0268,0.0172,1.3723821364840323,1.9259136261195893,5.1040750225483125,5.763695572230557,7.638705964321701
1.0,1.0,1.0,-0.0008,-0.0204,-0.0196,0.0052,-0.0044,-0.0168,4.771776245470679,4.173246229956941,4.608528662624745,3.460770587030476,7.775259154782141
1.0,1.0,1.0,-0.0496,-0.3692,0.066,-0.0096,-0.0644,0.0044,0.1913995161540627,2.323436595667372,4.427829071784817,6.4512164150514115,5.453710541479587
1.0,1.0,1.0,-0.0148,-0.0048,0.0156,0.0228,0.0044,-0.0176,7.602418155928295,3.133608657434816,2.3519895260357457,3.620056756307992,5.750005323004912
1.0,1.0,1.0,0.0272,-0.1656,0.0128,-0.0112,0.444,-0.02,-0.5369612711058593,6.629028588013602,4.139846659727095,6.231238451375527,4.937156530315246
1.0,1.0,1.0,-0.0116,-0.3216,0.0652,-0.0232,-0.766,0.0172,-0.03246869207705183,3.3177606444395153,2.5851517313181196,3.1678856575609373,3.137216726496058
1.0,1.0,1.0,-0.004,-0.0128,-0.0104,-0.0152,-0.0036,-0.0012,6.4663634688675495,5.069381681102204,8.315045921807464,6.305121969508723,8.281927002268747
1.0,1.0,1.0,-0.0448,0.0032,-0.0016,0.0124,0.0116,-0.0008,4.892015317358445,5.483223552319674,1.728119472979401,3.706238197709813,4.3975892316596275
1.0,1.0,1.0,0.0244,0.0328,-0.002,-0.0332,0.0,0.0036,5.206887229177148,5.0146956260190425,7.588780588750665,2.2985768454924798,8.880857828582082
1.0,1.0,1.0,0.1492,0.396,0.1636,-0.0044,-0.0784,0.0564,0.5257175270588861,1.9555011283480814,6.759126681398928,6.792938361634449,2.261866515440645
1.0,1.0,1.0,-0.0052,0.0868,-0.008,-0.006,-0.0172,-0.0152,2.410907921582886,4.944949314314689,6.978614518230017,5.289324162419406,2.490263700724769
1.0,1.0,1.0,0.0596,-0.0672,-0.038,-0.0376,0.0184,0.0112,2.8557152589673116,2.321659994780803,4.637496665222612,8.801340419009993,5.4167379267472135
1.0,1.0,1.0,0.0036,-0.0036,0.0088,0.0324,-0.0116,-0.0024,2.4296739825890077,2.2174435311417753,8.082176224169707,3.5019738779498413,3.9054568339323965
1.0,1.0,1.0,-0.0096,0.0036,0.026,-0.0108,-0.0028,-0.036,6.589615061376948,5.451057894551433,6.453499810787946,8.734328684978932,3.3400380061124966
1.0,1.0,1.0,-0.0424,-0.004,0.0016,0.3068,-0.006,-0.008,5.464185794866918,0.4818412529489051,3.832106321570178,3.6200746026461372,3.677749729839864
1.0,1.0,1.0,-0.0004,0.0148,0.0136,0.0144,0.0056,0.0008,3.9355600401873643,3.5485983272616872,8.051058055166937,6.65174790363248,3.9297381873764534
1.0,1.0,1.0,0.0592,-0.8664,-0.0552,-0.0056,0.5132,0.0132,-1.0701358789809072,3.187454779031384,4.7252593109170675,1.0310879504396673,6.7155878317066895
1.0,1.0,1.0,-0.0112,-0.02,0.0096,0.0164,0.0296,-0.0092,2.0045644347665927,3.7194672575395633,3.7038211551603863,3.2493446257902328,4.448435977364124
1.0,1.0,1.0,0.03,0.0052,0.0176,-0.0048,0.0156,-0.0036,3.0999943980307703,5.237237923795365,2.8164530082217447,8.260876964608094,3.7063897476005625
1.0,1.0,1.0,-0.0416,0.0092,-0.0188,-0.0232,-0.0028,0.0124,2.5980651488342983,3.7140298538563257,2.600004740168593,4.519168118063333,6.099559531452774
1.0,1.0,1.0,0.0028,0.002,-0.0128,0.0076,0.0148,-0.0128,3.1873326964009983,3.780018183005387,4.66747417325115,4.905871273941384,3.1325603022469353
1.0,1.0,1.0,0.2708,-0.0936,-0.0148,0.0232,0.0224,-0.0104,3.2257338174576047,1.2416887711795643,2.9792508725956828,6.589606183029575,0.9874956136743993
1.0,1.0,1.0,0.0808,0.106,0.0324,0.0164,0.0088,-0.0124,1.3007647954370636,2.273213324243445,8.303930619601836,6.666448490362597,2.362566830221617
1.0,1.0,1.0,-0.196,-0.006,-0.022,-0.8956,0.0404,-0.036,5.0094155837427445,-1.8591592376873596,3.149350765471961,5.8887757305327275,4.517258463093669
1.0,1.0,1.0,-0.1676,-0.0464,0.0324,0.0048,0.0176,0.016,2.9806235245298707,1.7419078008447593,2.067096172867199,3.6768756917343772,9.881136484040459
1.0,1.0,1.0,-0.0092,-0.0076,-0.0136,0.0244,0.0008,0.0172,4.026847167049948,5.43794095825756,3.4802661036397593,6.553650222639074,4.6600164282905485
1.0,1.0,1.0,-0.1016,0.0208,-0.0128,-0.0072,-0.0492,0.0012,1.1257576133165912,2.1735637554446336,6.786175863275346,5.86090771428053,6.4308630997351575
1.0,1.0,1.0,-0.4288,0.1632,-0.1032,0.0012,0.0036,0.0024,1.1838009383484402,0.6403703073970743,10.148810657952549,5.3468227673327,6.0536548251166655
1.0,1.0,1.0,-0.0044,-0.0028,0.0104,-0.01,-0.0068,0.0048,4.186548571720086,5.179895063562988,4.708842934648335,6.611315141022586,3.2415604049886335
1.0,1.0,1.0,0.0044,-0.8252,-0.0072,-0.0064,0.4236,-0.0076,-1.6901603705894308,5.528419158071999,5.015871849534274,4.868979479554222,7.313059552411074
1.0,1.0,1.0,0.0024,0.0068,0.0068,0.0188,0.0072,-0.0028,2.8867473085267954,6.075492654063782,3.191345348277353,6.284623296174134,5.061016921274645
1.0,1.0,1.0,0.016,0.0024,-0.012,-0.004,0.0472,-0.0072,2.39658733814877,3.429972297172105,3.618343641891637,8.792541023832763,3.9183598714648604
1.0,1.0,1.0,-0.1956,-0.0904,0.0204,0.0016,0.012,-0.0216,2.4103631086909916,1.6000985062542354,5.2627357590724575,5.4290553530341725,6.7638759757509295
1.0,1.0,1.0,-0.0072,-0.0044,-0.0148,0.0052,0.0012,-0.0024,1.132345540892172,4.7097435874827855,3.127870343562038,11.047399324067966,3.7805802570641434
1.0,1.0,1.0,-0.0144,0.1,0.0288,-0.0036,-0.026,0.0216,2.253184311843942,4.427649590283982,5.969481857731201,5.045706087340042,10.056346972940997
1.0,1.0,1.0,-0.0032,0.0536,0.024,0.0092,0.0952,-0.0004,1.4152300928177872,3.6795619086213813,3.2441550486331083,3.3781623930516336,4.534527097146902
1.0,1.0,1.0,0.0048,0.0172,-0.0036,0.014,0.0084,-0.0024,4.601083242526221,5.570329184609541,8.149092818398247,3.2816396702493402,3.0271983155444255
1.0,1.0,1.0,0.0192,0.022,0.0068,0.0164,-0.0132,0.0032,3.470069734536983,5.074011649870164,6.7713566434712495,7.270381720896591,7.323456060399771
1.0,1.0,1.0,-0.3548,-0.2764,0.16,0.0788,0.0248,0.0068,1.3505612052191132,1.0578111483365897,5.322985829268118,4.428933028673617,6.4999643533814275
1.0,1.0,1.0,0.0084,0.0184,-0.0044,-0.0076,-0.0068,-0.0072,2.8220412785298263,3.8496460020567698,7.21908154508842,5.7422451832426065,3.497490824926894
1.0,1.0,1.0,0.1748,0.1256,0.0292,-0.2,-0.0236,0.0172,1.9634386696083832,0.9489598410392999,6.740428562393786,6.399669459769276,8.012236895548629
1.0,1.0,1.0,-0.0012,-0.0232,0.0124,0.018,-0.0068,0.0088,3.120348874221277,2.2853520900556212,4.258410908629339,3.8767463622564615,5.027356189888931
1.0,1.0,1.0,-0.0124,-0.0208,-0.0148,-0.0072,-0.0128,0.0288,6.804650189812171,3.6433926803917602,4.4907328829430995,5.932726251175192,5.46457358093949
1.0,1.0,1.0,-0.1596,-0.0668,0.0144,0.0116,0.0152,-0.03,3.7550744052574982,2.2212938748283233,5.417572965770528,4.982341021411898,6.73286339207124
1.0,1.0,1.0,0.0596,-0.0008,-0.0132,-0.0104,-0.0124,-0.018,2.711126864162405,3.3813783477922597,5.225945236779727,6.577467759265548,9.344769629255305
1.0,1.0,1.0,-0.0216,0.0096,0.0016,-0.018,0.352,0.0172,0.5360106940378491,3.0319327353298244,3.6141000207595306,4.294090391621514,4.761680086600159
1.0,1.0,1.0,0.0208,0.0248,0.0112,0.0224,-0.0076,-0.0052,4.285445283489235,3.0267115883799844,5.904589484308504,5.629860402059666,1.0547700182995707
1.0,1.0,1.0,0.022,0.0276,0.0048,0.0092,-0.0004,0.0032,8.086348954927963,3.150288857822468,5.769413871352704,4.983052207387781,3.491078786971724
1.0,1.0,1.0,-0.2388,-0.0008,-0.0244,0.2724,0.0272,0.0188,6.966367004757493,-0.3540910602175078,6.6733036984259195,3.8605398292721036,5.41676868901631
1.0,1.0,1.0,-0.0068,0.0164,0.0032,-0.0116,-0.01,0.0056,1.7844318716911833,4.124141926842734,6.832313705841951,1.2544323146114618,4.0724515568026725
1.0,1.0,1.0,-0.0004,-0.0204,0.0024,-0.0136,0.0104,-0.0032,4.318486981719965,5.564491855405476,7.596250849791808,3.4866520200255127,3.328449130986108
1.0,1.0,1.0,0.03,-0.0476,-0.0072,-0.0132,0.0,0.018,1.6033865541347074,3.3875875135980005,6.617162523397538,7.456406238718551,6.335520096100298
1.0,1.0,1.0,0.02,0.096,0.0128,-0.0176,0.3056,-0.02,0.3400903615161006,3.0558663411645695,3.131105994343712,8.636080302212125,5.195839391536628
1.0,1.0,1.0,-0.0248,0.0012,-0.0084,-0.0016,0.0044,-0.0116,4.060558242197726,3.4961206874037543,6.967596935439853,5.787104578724669,6.167165420668326
1.0,1.0,1.0,0.004,-0.0316,0.0172,0.0028,-0.1404,-0.0112,1.2349890901671556,3.319516675457697,5.920959522509064,4.066911163622073,4.094037356031967
1.0,1.0,1.0,0.2208,0.0728,0.048,-0.0612,-0.006,-0.012,2.1262265557915403,1.1515800332238475,5.5723173144793146,6.917653246273973,2.4599117673754294
